idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words
2152	[[0.90144265]]	Subsequently, both were placed under arrest.	बाद में दोनों को हिरासत में ले लिया गया।	0.90144265	False	True
2170	[[0.9176068]]	Asking Chief Minister Amarinder Singh to take action, Mishra tweeted: @Priyanka Gandhiji if you are free from your political drama then look what is happening in Congress-ruled states.	मुख्यमंत्री अमरिंदर सिंह से इस बाबत कार्रवाई करने की मांग को लेकर मिश्रा ने ट्वीट किया, प्रियंका गांधी जी यदि आप अपने राजनीतिक नाटक से खाली हो गई हों, तो कांग्रेस शासित राज्य में क्या हो रहा है जरा देख लीजिए।	0.9176068	True	True
2261	[[0.9168469]]	General and OBC category candidates will have to pay application fee of Rs Rs 600 and SC/ST category candidates will have to pay Rs 400 as application fee.	सामान्य और ओबीसी वर्ग के छात्रों को 600 रुपये और एसएसी/एसटी वर्ग के छात्रों को 400 रुपये फीस देनी होगी.	0.9168469	True	True
2263	[[0.92267257]]	The match was being played between Rajasthan Royals and the Chennai Super Kings.	ये मैच चेन्नई सुपर किंग्स बनाम राजस्थान राॅयल्स के बीच खेला गया था।	0.92267257	True	True
2264	[[0.91757715]]	Australia: David Warner, Aaron Finch (captain), Marnus Labuschagne, Steven Smith, Ashton Turner, Alex Carey (wk), Ashton Agar, Pat Cummins, Mitchell Starc, Josh Hazlewood, Adam Zampa.	ऑस्ट्रेलिया : एरोन फिंच (कप्तान), डेविड वॉर्नर, मार्नस लाबुस्चगने, स्टीव स्मिथ, एश्टन टर्नर, एलेक्स केरी (विकेटकीपर), एश्टन अगर, पैट कमिंस, मिशेल स्टार्क, केन रिचर्डसन, एडम जम्पा।	0.91757715	True	True
2270	[[0.9153489]]	Application Fee: Rs 100 for General and OBC category candidates.	आवेदन शुल्क: सामान्य और ओबीसी वर्गों के उम्मीदवारों को 100 रुपये शुल्क देना होगा।	0.9153489	True	True
2278	[[0.9145987]]	No application will be accepted after the last date.	आखिरी तारीख के बाद किसी भी आवेदन को स्वीकार नहीं किया जाएगा।	0.9145987	True	True
2314	[[0.91925156]]	"""""""I think it's a great opportunity for other young players like Krunal Pandya to win matches and bowl those tough over to emerge victoriously,"""" he said."""	"""उन्होंने कहा, """"मुझे लगता है कि क्रुणाल पंड्या जैसे अन्य युवा खिलाड़ियों के लिए यह शानदार मौका है कि वे मैच जीतें और उन मुश्किलों को जीतकर उभरें।"""	0.91925156	True	True
2323	[[0.93856025]]	Police has started investigating of whole case.	पुलिस ने सारे मामले की जांच शुरू कर दी है।	0.93856025	False	True
2331	[[0.9034995]]	The investigation is on and strict action will be taken against the accused.	मामले की जांच जारी है और दोषियों पर कड़ी कार्रवाई की जाएगी।	0.9034995	True	True
2371	[[0.9188012]]	By providing a Post to the Site, you undertake, represent and warrant to the Company that you have all necessary rights in and to that Post and all information it contains and that no such Post shall infringe any rights, of third parties, including without limitation, Intellectual Property Rights or other rights of any third parties or be otherwise defamatory, slanderous or hurtful to any particular person or group of people.	साइट पर एक पोस्ट प्रदान करके, आप प्रतिनिधित्व करते हैं और कंपनी को वचन और गारंटी देते हैं कि आपके पास उस पोस्ट के और उसमें निहित सभी जानकारी के सभी आवश्यक अधिकार हैं और इस तरह की कोई पोस्ट तीसरे पक्ष के अधिकारों और साथ ही बिना किसी सीमा के किसी भी तीसरे पक्ष के इंटेलेक्चुअल प्रॉपर्टी राइट या अन्य अधिकार का उल्लंघन नहीं करेगी, या किसी विशेष व्यक्ति या लोगों के समूह के लिए अपमानजनक, बदनामी या हानिकारक न हो।	0.9188012	True	True
2382	[[0.94451714]]	"""Pressing this button will discard all recent changes made in """"% 1"""" object."""	"""इस बटन को दबाने पर वस्तु """"% 1"""" में किए गए सभी हालिया परिवर्तन रद्द हो जाएंगे"""	0.94451714	True	True
2384	[[0.93537605]]	The investigation involved multiple agencies the Punjab Police, central security agencies, the Border Security Force, the Indian Air Force.	जाँच में कई एजेंसियाँ- पंजाब पुलिस, केंद्रीय सुरक्षा एजेंसियाँ, सीमा सुरक्षा बल, भारतीय वायु सेना ​​शामिल थीं।	0.93537605	True	True
2393	[[0.9041618]]	It emerges whenever opportunity appears.	जब भी अवसर आता है, यह प्रकट होती है.	0.9041618	False	True
2397	[[0.9479457]]	To harness India's space ability commercially, a public sector enterprise, New Space India Limited (NSIL) has been incorporated to tap benefits of ISRO.	व्यावसायिक रूप से भारत की अंतरिक्ष क्षमता का दोहन करने के लिए, एक सार्वजनिक क्षेत्र के उद्यम, न्यू स्पेस इंडिया लिमिटेड (NSIL) को इसरो के लाभों का दोहन करने के लिए शामिल किया गया है.	0.9479457	True	True
2422	[[0.91024387]]	The incident happened in Uttar Pradesh's Gorakhpur.	यह घटना उत्तर प्रदेश के गोरखपुर जिले में घटी है	0.91024387	False	True
2457	[[0.90365016]]	An AnandTech review praised the display, NFC tag reader, and Android Gingerbread operating system, but noted the lack of 720p video recording, HSPA+ baseband, and external storage support.	आनंदटेक ने अपनी समीक्षा में प्रदर्शन, NFC टैग रीडर और एंडरॉयड जिंजरब्रेड ऑपरेटिंग प्रणाली की प्रशंसा की, लेकिन 720p वीडियो रिकॉर्डिंग की कमी, HSPA +, बेसबैड की और बाह्य भंडारण के समर्थन की आलोचना की।	0.90365016	True	True
2461	[[0.9260416]]	"""""""I'd decided before the match that I was going to retire,"""" said Blackwell."""	"""ब्लैकवेल ने कहा, """"मैच से पहले मैंने फैसला कर लिया था कि मैं संन्यास लूंगी।"""	0.9260416	True	True
2494	[[0.9133787]]	"""Hitting out at Congress government in Madhya Pradesh, Chouhan claimed BJP could also have formed a """"lame"""" government too but it decided it would do so only with a grand majority."""	’’ मध्य प्रदेश में कांग्रेस सरकार पर निशाना साधते हुए चौहान ने दावा किया कि भाजपा भी ‘‘पंगु’’ सरकार बना सकती थी लेकिन उसने फैसला किया कि वह भारी बहुमत के साथ सरकार बनाएगी।	0.9133787	True	True
2504	[[0.93059134]]	He died at the hospital, the police said.	पुलिस ने बताया कि अस्पताल में उसकी मृत्यु हो गयी।	0.93059134	False	True
2512	[[0.9689632]]	USA (24.26%), Russian Federation (15.06%), Republic of Korea (11.01%), Ukraine (8.16%), Australia (7.98%), New Zealand (5.08%), Japan (4.30%), Singapore (4.27%), Germany (4.05%) and the Philippines (3.10%).	अमेरिका (24.26%), रूसी संघ (15.06%), कोरिया गणराज्य (11.01%), यूक्रेन (8.16%), ऑस्ट्रेलिया (7.98%), न्यूजीलैण्ड (5.08%), जापान (4.30%), सिंगापुर (4.27%), जर्मनी (4.05%) और फिलीपींस (3.10%)	0.9689632	True	True
2562	[[0.90738773]]	India and South Africa are proud inheritors of legacies of Mahatma Gandhi and Nelson Mandela, Kumar said.	’’ कुमार ने कहा, ‘‘भारत और दक्षिण अफ्रीका महात्मा गांधी और नेल्सन मंडेला की विरासत के गौरवशाली उत्तराधिकारी हैं।	0.90738773	True	True
2573	[[0.9271631]]	"""He draws distinctions between several types of public gatherings (""""gatherings"""", """"situations"""", """"social occasions"""") and types of audiences (acquainted versus unacquainted)."""	"""वह (अपरिचित बनाम परिचित) कई सार्वजनिक समारोहों के प्रकार (""""समारोहों"""", """"स्थितियों"""", """"सामाजिक अवसरों"""") और दर्शकों के प्रकार के बीच भेद खींचता है।"""	0.9271631	True	True
2589	[[0.90297055]]	Bakshi had filed a contempt plea before the NCLT against termination of franchise license of 169 outlets in the north and east India last month by McDonald's.	बख्‍शी ने एनसीएलटी में मैकडोनाल्‍ड्स द्वारा पिछले महीने नॉर्थ और ईस्‍ट इंडिया में 169 आउटलेट्स के फ्रेंचाइजी लाइसेंस रद्द करने के खिलाफ अवमानना याचिका दायर की थी।	0.90297055	True	True
2592	[[0.922238]]	However, the price of marbles (6%) and white cement (1%) moved up.	हालांकि मार्बल (6 प्रतिशत) और सफेद सीमेंट (1 प्रतिशत) की क़ीमतों में वृद्धि हुई।	0.922238	True	True
2606	[[0.92128325]]	Gandhi was accompanied by Tamil Nadu Congress chief Su Thirunavukkarasar and party leader Mukul Wasnik.	राहुल गांधी के साथ तमिलनाडु कांग्रेस के प्रमुख सू थिरूनावुक्कारासर और पार्टी नेता मुकुल वासनिक थे.	0.92128325	True	True
2610	[[0.92852306]]	Chief Secretary Deepak Kumar had said the action followed a review meeting of the top government officials.	मुख्य सचिव दीपक कुमार ने कहा था कि कार्रवाई सरकार के शीर्ष अधिकारियों की समीक्षा बैठक के बाद की गई।	0.92852306	True	True
2631	[[0.90327865]]	He was rushed to hospital where he died during treatment.	उससे आनन-फानन अस्पताल लाया गया, जहां उपचार के दौरान उसकी मौत हो गई।	0.90327865	True	True
2645	[[0.9035976]]	The Indian red - admiral butterfly Vanessa indica occurs on the hills of South India, the Himalaya and north Burma.	भारतीय लाल-एडमिरल तितली वेनेसा इंडिका दक्षिण भारत की पहाडियों, हिमालय और उत्तरी बर्मा में पाई जाती है.	0.9035976	True	True
2680	[[0.9062364]]	Group B has Sri Lanka, Bangladesh and Afghanistan.	ग्रुप बी में श्रीलंका, बांग्लादेश और अफगानिस्तान को रखा गया है।	0.9062364	False	True
2689	[[0.9026836]]	India is talking with Pakistan on terrorism.	भारत आतंकवाद के मामले में पाकिस्तान से बातचीत करता रहा है।	0.9026836	False	True
2700	[[0.9092898]]	In his first program, Shri Rajnath Singh attended the sports conclave in Srinagar.	पहले कार्यक्रम के अंतर्गत श्री राजनाथ सिंह श्रीनगर के खेल सम्मेलन में शामिल हुए।	0.9092898	True	True
2729	[[0.9053708]]	The film also stars Anushka Shetty, Ramya Krishna and Tamannah Bhatia in the lead roles.	इसके अलावा फिल्म में तमन्ना भाटिया, अनुष्का शेट्टी, सत्याराज और राम्या कृष्णन प्रमुख भूमिकाओं में हैं.	0.9053708	True	True
2751	[[0.90337825]]	Prime Minister Narendra Modi and BJP chief Amit Shah have arrived at Parliament.	प्रधानमंत्री नरेंद्र मोदी और गृहमंत्री अमित शाह संसद भवन पहुंच गए हैं।	0.90337825	True	True
2779	[[0.9268362]]	In Patna, the 11 STP projects worth Rs 3237.69 crore will create total of 350 MLD sewage treatment capacity and lay down 1140.26 km of sewerage lines.	पटना में 3237.69 करोड़ रुपये की 11 एसटीपी परियोजनाएं कुल 305 एमएलडी शोधन क्षमता का सृजन करेगी और 1140.26 किलोमीटर की सिवरेज लाइने बिछाएंगी।	0.9268362	True	True
2824	[[0.90810484]]	BJP chief Amit Shah himself is in the fray from Gandhinagar seat.	बीजेपी अध्यक्ष अमित शाह ख़ुद गांधीनगर की सीट से लड़ रहे हैं।	0.90810484	True	True
2889	[[0.9054954]]	Cooperation between Indian Institute of Mass Communication (IIMC) and Jordan Media Institute (JMI) The purpose of this MoU is development of joint projects between the two institutes joint organization of academic and scientific activities, and exchange of staff, students and materials of common interest.	भारतीय जन संचार संस्थान (आईआईएमसी) तथा जॉर्डन मीडिया इस्टिट्च्यूट (जेएमआई) के बीच सहयोग इस सहमति ज्ञापन का उद्देश्य दोनों संस्थानों के बीच संयुक्त परियोजनाओं का विकास करना, शैक्षिक और वैज्ञानिक गतिविधियों को संयुक्त रूप से आयोजित करना तथा स्टॉफ, विद्यार्थियों और समान हित की सामग्रियों का आदान-प्रदान करना है।	0.9054954	True	True
2900	[[0.93669236]]	The relevant portions of the said Section 126 are re-produced below:	उक्त धारा 126 के प्रासंगिक अंश नीचे पुन: प्रस्‍तुत किए गए हैं:	0.93669236	True	True
2906	[[0.90456474]]	The Minister for Consumer Affairs, Food & Public Distribution, Shri Ramvilas Paswan has expressed extreme grief and sorrow at the sudden demise of the Union Minister, Shri Gopi Nath Munde, Minister for Rural Development.	उपभोक्ता मामले, खाद्य एवं सार्वजनिक वितरण मंत्री श्री रामविलास पासवान ने केंद्रीय मंत्री श्री गोपीनाथ मुंडे के असामयिक निधन पर गहरा दुःख व्यक्त किया है।	0.90456474	True	True
2927	[[0.92211103]]	This build of gdk-pixbuf does not support saving the image format: %s	gdk-pixbf का यह बिल्ड छवि फ़ॉर्मेट: %s को सहेजना समर्थित नहीं करता	0.92211103	True	True
2930	[[0.9292536]]	PIS is the principal policy formulating body of sports in Punjab.	पी. आई. एस. पंजाब में खेल सम्बन्धी नीति तैयार करने वाली प्रमुख संस्था है।	0.9292536	True	True
2945	[[0.90369064]]	This led to hundreds of vehicles stranded on both sides of the highway.	इससे हाईवे के दोनों ओर सैंकड़ो वाहन जाम में फंस गए है।	0.90369064	True	True
2946	[[0.93464756]]	Ministry of Consumer Affairs, Food Public Distribution Shri Ram Vilas Paswan launches BIS Mobile App BIS-Care and Standardization, Conformity Assessment and Training Portals of e-BIS All provisions of the Consumer Protection Act, 2019 have come into force from 24th July, 2020 including the Consumer Protection (e-Commerce) Rules, 2020 Shri Paswan Union Minister for Consumer Affairs, Food Public Distribution Shri Ram Vilas Paswan today launched the Bureau of Indian Standards Mobile App BIS-Care and three portals the Standardization, Conformity Assessment and Training Portals of e-BIS on www.manakonline.in for consumers.	उपभोक्ता कार्य, खाद्य एवं सार्वजनिक वितरण मंत्रालय श्री राम विलास पासवान ने बीआईएस मोबाइल ऐप्स बीआईएस-केयर एवं ई-बीआईएस के मानकीकरण, अनुरूपता आकलन तथा प्रशिक्षण पोर्टल को लॉन्च किया उपभोक्ता सुरक्षा (ई-कामर्स) नियम, 2020 सहित उपभोक्ता सुरक्षा अधिनियम, 2019 के सभी प्रावधान 24 जुलाई, 2020 से प्रभावी हो गए हैं: श्री पासवान केंद्रीय उपभोक्ता मामले, खाद्य एवं सार्वजनिक वितरण मंत्री श्री राम विलास पासवान ने आज उपभोक्ताओं के लिए भारतीय मानक ब्यूरो का मोबाइल ऐप्स बीआईएस-केयरऔर www.manakonline.in पर ई-बीआईएस के तीन पोर्टलों- मानकीकरण, अनुरूपता आकलन तथा प्रशिक्षण को लॉन्च किया।	0.93464756	True	True
2961	[[0.9289922]]	45 cases of coronavirus have been reported in India, new cases were found in Karnataka and Punjab.	भारत में कोरोनावायरस के 45 मामले सामने आए, कर्नाटक और पंजाब में नए केस मिले	0.9289922	True	True
2963	[[0.92036533]]	Kolhapur South Assembly constituency is falling under Kolhapur Lok sabha constituency.	कोल्हापुुर साउथ विधानसभा सीट कोल्हापुर के अंतर्गत आती है।	0.92036533	True	True
2993	[[0.9206728]]	The government has decided in principle to extend the house arrest of Hafiz Saeed, Professor Malik Zafar Iqbal, Abdur Rehman Abid, Qazi Kashif Hussain and Abdullah Ubaid for another 90 days under preventive detention, he said.	उन्होंने बताया, सरकार ने सैद्वान्तिक तोर पर हाफिज सईद, प्रोफेसर मलिक जफर इकबाल, अब्दुर रहमान अबीद, काजी कासिफ हुसैन और अब्दुल्ला उबैद को नजरबंद किए जाने की अवधि में 90 दिनों की बढोतरी का फैसला किया है।	0.9206728	True	True
2997	[[0.93232685]]	Air Marshal Harjit Singh Arora AVSM ADC assumes charge as Vice Chief of the Air Staff	एयर मार्शल हरजीत सिंह अरोड़ा एवीएसएम एडीसी ने वायुसेना उप-प्रमुख का पदभार संभाला	0.93232685	True	True
3041	[[0.90617335]]	A video of the incident is going viral on social media.	इस घटना का एक वीडियो सोशल मीडिया पर खुब वायरल हो रहा है।	0.90617335	True	True
3064	[[0.9253906]]	The incident has caused a stir in the area.	इस घटना से इलाके में हड़कंप मचा हुआ है।	0.9253906	True	True
3127	[[0.93364227]]	Under UJALA (Unnat Jyoti by Affordable LEDs for All) programme, over 20 crore LED bulbs have been distributed, resulting in savings of more than Rs. Ten thousand crore in the electricity bills of consumers, majority of whom are poor.	उजाला(उन्नत ज्योति बाइ अफोर्डेबल एलईडी फॉर ऑल) कार्यक्रम के अंतर्गत20करोड़ से अधिक एलईडी बल्ब वितरित किए जा चुके हैं,जिससे उपभोक्ताओं के बिजली के बिलों में दस हजार करोड़ रुपए से अधिक की बचत हुई है। इनमें से अधिकांश उपभोक्ता गरीब तबके के हैं।	0.93364227	True	True
3142	[[0.90196526]]	When neighbours saw smoke emanating from the house, they alerted police and the fire brigade, which rushed to the spot.	जब पड़ोसियों ने घर से धुंआ निकलता देखा तो उन्होंने पुलिस और दमकल विभाग को इसकी इत्तिला की।	0.90196526	True	True
3157	[[0.90466696]]	The girl has been admitted to a district hospital.	बच्ची को जिला हॉस्पिटल में भर्ती कराया गया है।	0.90466696	True	True
3162	[[0.9075221]]	During the last three years and the current year (2008-09 to 2011-12), a total of 8 ST students had gone abroad for higher studies.	पिछले तीन वर्षों के दौरान तथा वर्ष 2008-09 से 2011-12 वर्षों के दौरान कुल मिलाकर अनुसूचित जाति के आठ छात्र उच्च अध्ययन के लिए विदेश गये।	0.9075221	True	True
3169	[[0.93738997]]	BJP-backed BMS and NFITU however stayed away from the strike.	भाजपा समर्थित बीएमएस और एनएफआईटीयू ने हालांकि हड़ताल से दूरी बना रखी है।	0.93738997	True	True
3239	[[0.92514753]]	In Karachi, he designed the Karachi Port Trust (KPT) building.	कराची में, उन्होंने कराची पोर्ट ट्रस्ट (KPT) भवन का डिजाइन तैयार किया।	0.92514753	True	True
3243	[[0.9498161]]	Prime Minister Narendra Modi will be inaugurating the worlds largest cricket stadium at Motera.	प्रधानमंत्री नरेंद्र मोदी मोटेरा में दुनिया के सबसे बड़े क्रिकेट स्टेडियम का उद्घाटन करेंगे।	0.9498161	True	True
3269	[[0.9238014]]	But with his will power, Sardar Patel defeated all the anti-national forces by uniting the country.	लेकिन सरदार पटेल ने अपनी इच्‍छा-शक्ति से देश को एकसूत्र में पिरोकर देश विरोधी सारी ताकतों को परास्‍त कर दिया।	0.9238014	True	True
3285	[[0.9481237]]	"""The value must be a number (e. g. """"pi ^ 2"""")"""	"""मूल्य को कोई संख्या होना चाहिए (उदा. """"pi ^ 2"""")"""	0.9481237	True	True
3303	[[0.9131174]]	Three injured persons have been admitted to a hospital.	घायलों में से तीन को अस्पताल में भर्ती कराया गया है।	0.9131174	True	True
3330	[[0.9069269]]	Patil picked up the squad for home series in the presence of fellow selectors Saba Karim and Vikram Rathour, while Gagan Khoda and MSK Prasad joined in from Australia via video conference.	पाटिल ने साथी चयनकर्ताओं सबा करीम और विक्रम राठौड़ की मौजूदगी में घरेलू सीरीज की टीम चुनी जबकि गगन खोड़ा और एमएसके प्रसाद वीडियो कांफ्रेंस के जरिये ऑस्ट्रेलिया से जुड़े.	0.9069269	True	True
3334	[[0.9087075]]	The BJP will contest the elections under the leadership of Bihar Chief Minister Nitish Kumar.	बिहार में मुख्यमंत्री नीतीश कुमार के नेतृत्व में राजग चुनाव लड़ेगा।	0.9087075	True	True
3335	[[0.92295074]]	It basically means that, one has taken a gold nanowire and the voltage was applied 32 mV.	इसका मूल रूप से मतलब है कि, एक ने एक सोने की नैनो ली है और वोल्टेज 32 mV लागू किया गया था।	0.92295074	True	True
3338	[[0.90745234]]	The dead include five men, three women and a kid.	मृतकों में पांच पुरुष, तीन महिलाएं और दो बच्चे शामिल हैं।	0.90745234	True	True
3361	[[0.90670234]]	Karnataka reached the winning target by losing just two wickets.	जीत के लिए मिले लक्ष्य को कर्नाटक ने सिर्फ दो विकेट खोकर ही हासिल कर लिया।	0.90670234	True	True
3363	[[0.94550306]]	The Prime Minister, Shri Narendra Modi has congratulated Indian Hockey Team for winning the Asia Cup 2017.	प्रधानमंत्री श्री नरेन्द्र मोदी ने एशिया कप, 2017 में शानदार जीत के लिए भारतीय हॉकी टीम को बधाई दी है।	0.94550306	True	True
3376	[[0.9135097]]	Candidates can only apply online.	उम्मीदवार सिर्फ ऑनलाइन माध्यम से ही आवेदन कर सकेंगे.	0.9135097	False	True
3403	[[0.9265127]]	We are investigating the Sharif family in different corruption cases on the order of the Supreme Court, he said.	उन्होंने कहा, ‘सुप्रीम कोर्ट के आदेश पर हम भ्रष्टाचार के अलग-अलग मामलों में शरीफ परिवार की जांच कर रहे हैं।	0.9265127	True	True
3434	[[0.90507]]	Congress president Rahul Gandhi has launched pointed attacks at Prime Minister Narendra Modi over this issue.	जिसे लेकर कांग्रेस अध्यक्ष राहुल गांधी ने पीएम मोदी पर हमला बोला है.	0.90507	True	True
3445	[[0.9057704]]	It has 8GB internal memory which can be expanded up to 32GB.	इसका इंटरनल स्टोरेज 8GB का है जिसे कार्ड की सहायता से 32GB तक बढ़ाया जा सकता है.	0.9057704	True	True
3449	[[0.91336465]]	Other companies, Honda Cars India and Volkswagen India said they are also contemplating such a move but details are being worked out.	अन्य कंपनियां होंडा कार्स इंडिया और फोक्सवैगन इंडिया ने कहा कि वे भी ऐसी पहल पर विचार कर रही हैं, लेकिन इससे जुड़ी बारीकियों को अभी अंतिम स्वरूप दिया जा रहा है।	0.91336465	True	True
3468	[[0.90204114]]	The film has won several accolades and was featured at the Toronto International Film Festival.	फिल्म को कई पुरस्कार मिले हैं और इसे टोरंटो अंतर्राष्ट्रीय फिल्म महोत्सव में प्रदर्शित किया गया था।	0.90204114	True	True
3477	[[0.9038116]]	The movie stars Akshay Kumar, along with Sonam Kapoor and Radhika Apte.	इस फिल्म में अक्षय कुमार के अलावा सोनम कपूर और राधिका आप्टे भी मौजूद हैं.	0.9038116	True	True
3493	[[0.94473314]]	However, operations at private lenders such as ICICI Bank, HDFC Bank, Axis Bank and Kotak Mahindra Bank were almost normal.	हालांकि आईसीआईसीआई बैंक, एचडीएफसी बैंक, एक्सिस बैंक और कोटक महिंद्रा बैंक जैसे निजी बैंकों में बैंकिंग गतिविधियां लगभग सामान्य रहीं।	0.94473314	True	True
3496	[[0.9339764]]	The CBI has registered the case against Lalu Yadav, his wife Rabri Devi, son Tejaswi and Sarla Gupta, wife of Prem Chand Gupta, former union minister.	सीबीआई ने लालू यादव, उनकी पत्नी राबड़ी देवी, बेटे तेजस्वी और पूर्व केंद्रीय मंत्री प्रेमचंद गुप्ता की पत्नी सरला गुप्ता के खिलाफ एफआईआर दर्ज की है.	0.9339764	True	True
3517	[[0.92001015]]	However, there has not been an official announcement yet in this regard.	हालांकि अभी इस बात की आधिकारिक घोषणा नहीं की गई है।	0.92001015	True	True
3518	[[0.9143772]]	The exact cause of the fire has still unknown.	आग लगने के सही कारणों का अभी पता नहीं चला पाया है।	0.9143772	True	True
3573	[[0.9499831]]	"""Defence Minister Rajnath Singh also tweeted and said, """"The news of the death of young Bollywood actor Sushant Singh Rajput is shocking."""	"""रक्षामंत्री राजनाथ सिंह ने भी ट्वीट में लिखा, """"बॉलीवुड के युवा अभिनेता सुशांत सिंह राजपूत की मौत की खबर चौंकाने वाली है।"""	0.9499831	True	True
3608	[[0.9003546]]	About 45 per cent of children studying in the fifth standard in Pakistans rural areas cannot read English meant for students of Class II, a report has revealed.	पाकिस्तान के ग्रामीण इलाकों में पांचवीं कक्षा में पढ़ने वाले करीब 45 फीसदी बच्चे कक्षा दूसरी के छात्रों की अंग्रेजी नहीं पढ़ सकते हैं।	0.9003546	True	True
3622	[[0.9576554]]	The West Bengal Land Reforms (Third Amendment) Act, 1986 (West Bengal Act 35 of 1986).	पश्चिमी बंगाल भूमि सुधार (तीसरा संशोधन) अधिनियम, 1986 (1986 का पश्चिमी बंगाल अधिनियम 35)।	0.9576554	True	True
3631	[[0.9257349]]	Dream11 extends contract with New Zealand Cricket until 2026	ड्रीम11 ने न्यूजीलैंड क्रिकेट के साथ अनुबंध 2026 तक बढ़ाया	0.9257349	True	True
3641	[[0.914228]]	In the pavilion, five doctors from All India Institute of Medical Sciences (AIIMS), Raipur and two doctors from health department are providing their services.	मंडप में, अखिल भारतीय आयुर्विज्ञान संस्थान (एम्स), रायपुर के पांच डॉक्टर और स्वास्थ्य विभाग के दो डॉक्टर अपनी सेवाएं प्रदान कर रहे हैं।	0.914228	True	True
3646	[[0.9184925]]	(1)(a) In respect of a new ship or new machinery or plant (other than office appliances or road transport vehicles) which is owned by the assessee and is wholly used for the purposes of the business carried on by him, there shall, in accordance with and subject to the provisions of this section and of section 34, be allowed a deduction, in respect of the previous year in which the ship was acquired or the machinery or plant was installed or, if the ship, machinery or plant is first put to use in the immediately succeeding previous year, then, in respect of that previous year, a sum by way of development rebate as specified in clause (b).	(1) (क) किसी नए पोत या नर्इ मशीनरी या संयंत्र की बाबत (ऐसे कार्यालय साधित्रों या सड़क परिवहन यानों से भिन्न) जो निर्धारिती के स्वामित्व में है और उसके द्वारा चलाए गए कारबार के प्रयोजनों के लिए सम्पूर्णतः प्रयुक्त किया जाता है, इस धारा के और धारा 34 के उपबंधों के अनुसार और उनके अधीन रहते हुए, विकास रिबेट के रूप में ऐसी राशि की कटौती, जैसी खण्ड (ख) में विनिर्दिष्ट है उस पूर्ववर्ष की बाबत, जिसमें वह पोत अर्जित किया गया था या मशीनरी या संयंत्र अधिष्ठापित किया गया था यदि पोत, मशीनरी या संयंत्र ठीक बाद के पूर्ववर्ष में प्रथम बार उपयोग में लाया गया है तब उस पूर्ववर्ष की बाबत, अनुज्ञात की जाएगी।	0.9184925	True	True
3654	[[0.9045125]]	The citys streetlights have been changed to energy efficient LED bulbs and the majority of the garbage trucks run on gas.	शहर की स्ट्रीट लाइटों को ऊर्जा दक्ष एलईडी बल्बों से बदल दिया गया है और ज्यादातर कचरा ट्रक गैस से चलाए जा रहे हैं।	0.9045125	True	True
3662	[[0.9261663]]	England lost the first Test by 9 wickets, with Anderson taking just one wicket in the match.	इंग्लैंड ने पहला टेस्ट 9 विकेट से गंवाया, जिससे एंडरसन मैच में सिर्फ एक विकेट ले पाए।	0.9261663	True	True
3664	[[0.9383589]]	Aindri Anurag, Chief Post Master General, in the presence of Shri Akhilesh Kumar Pandey, Postmaster General (Operations), Delhi Circle and Ms. Annu Paul, SSPOs inaugurated the third all-Women Sub Post Office Nanak Pura, New Delhi -110021 on 6th March under New Delhi South West Division to commemorate the International Womens Day celebrations.	मुख्य पोस्टमास्टर जनरल सुश्री एंद्री अनुराग ने अंतर्राष्ट्रीय महिला दिवस के तहत पोस्टमास्टर जनरल (परिचालन), दिल्ली सर्कल श्री अखिलेश कुमार पांडेय और एसएसपीओ सुश्री अनु पॉल की मौजूदगी में 6 मार्च को नई दिल्ली दक्षिण-पश्चिम मंडल के अंतर्गत तीसरे महिला उप-डाकघर, नानक पुरा, नई दिल्ली-110021 का उद्घाटन किया।	0.9383589	True	True
3667	[[0.9451205]]	Tourism Minister Amar Kumar Bauri said that after the formation of the Shrine Board, the arrangement of Deoghar on the world panel is being discussed.	पर्यटन मंत्री अमर कुमार बाउरी ने कहा कि श्राइन बोर्ड के गठन के बाद विश्व फलक पर देवघर की व्यवस्था की चर्चा हो रही है।	0.9451205	True	True
3703	[[0.91429734]]	Her death came as a great blow to her admirers and just a few months afterwards a scholarship for women was set up in her memory at the Madras Medical College, and a memorial medal at the University of Madras for the best female Matriculation candidate in English.	उनकी मौत उनके प्रशंसकों के लिए एक बड़ा झटका बन गई और कुछ ही महीने बाद मद्रास मेडिकल कॉलेज में उनकी स्मृति में महिलाओं के लिए छात्रवृत्ति रखी गई और अंग्रेजी में सर्वश्रेष्ठ महिला मैट्रिकुलेशन उम्मीदवार के लिए मद्रास विश्वविद्यालय में एक स्मारक पदक स्थापित किया गया।	0.91429734	True	True
3713	[[0.90096277]]	Police are conducting raids to trace the other accused.	अन्य आरोपियों के गिरफ्तारी के लिए पुलिस छापेमारी में जुटी हैं ।	0.90096277	True	True
3731	[[0.9095659]]	It plans to achieve 175GW of renewable energy capacity by 2022.	इसमें 2022 तक 175 गिगावाट क्षमता की नवीकरणीय ऊर्जा शामिल है.	0.9095659	True	True
3745	[[0.9008682]]	Shri Pradhan assured that LPG will be supplied to Nepal in adequate quantity without interruption.	श्री प्रधान ने भरोसा दिलाया कि नेपाल को निर्बाध और पर्याप्त मात्रा में एलपीजी की आपूर्ति की जाएगी।	0.9008682	True	True
