idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
18493	[[0.9271065]]	"""""""""""""""The hotel usually serves parottas in the evenings between 4 pm and 9 pm."""""""	"""""""""""""""ಹೋಟೆಲ್ ಸಾಮಾನ್ಯವಾಗಿ ಸಂಜೆ 4 ರಿಂದ 9 ರ ನಡುವೆಪರೋಟಾಗಳನ್ನು ಪೂರೈಸುತ್ತದೆ."""""""	0.9271065	True	True	"""4 ಪ್ರತಿ ಸಂಜೆ 9 ಪ್ರತಿ ನಡುವೆ ಹೋಟೆಲ್ ಸಾಮಾನ್ಯವಾಗಿ ಪರೋಟ್ಟಾಗಳನ್ನು ಬಡಿಸುತ್ತದೆ."""
18513	[[0.91065276]]	Assam: Health Minister, HimantaBiswaSarma tweeted that the state government will begin Rapid Antibody tests starting from Spanish Garden- a containment zone in Guwahati from April 22nd.	ಅಸ್ಸಾಂ: ರಾಜ್ಯ ಸರಕಾರವು ಗುವಾಹಟಿಯ ಸೋಂಕು ನಿಯಂತ್ರಣ ವಲಯವಾದ ಸ್ಪ್ಯಾನಿಶ್ ಗಾರ್ಡನ್ ನಿಂದ ತ್ವರಿತ ಪ್ರತಿಕಾಯ (ಆಂಟಿ ಬಾಡಿ) ಪರೀಕ್ಷೆಗಳನ್ನು ಏಪ್ರಿಲ್ 22 ರಿಂದ ಆರಂಭಿಸುವುದಾಗಿ ಆರೋಗ್ಯ ಸಚಿವ ಹಿಮಂತ ಬಿಸ್ವಾ ಸರ್ಮಾ ಟ್ವೀಟ್ ಮಾಡಿದ್ದಾರೆ.	0.91065276	True	True	ಅಸ್ಸಾಂ: ಆರೋಗ್ಯ ಸಚಿವ ಹಿಮಂತ ಬಿಸ್ವಾಸರ್ಮಾ ಟ್ವೀಟ್ ಮಾಡಿದ್ದು, ಏಪ್ರಿಲ್ 22ರಿಂದ ಗುವಾಹಟಿಯ ಸ್ಪ್ಯಾನಿಷ್ ಗಾರ್ಡನ್ - ಒಂದು ಕಂಟೇನ್ಮೆಂಟ್ ಜೋನ್ನಲ್ಲಿ ರ್ಯಾಪಿಡ್ ಆಂಟಿಬಾಡಿ ಟೆಸ್ಟ್ಗಳನ್ನು ಪ್ರಾರಂಭಿಸಲಿದ್ದು ರಾಜ್ಯ ಸರ್ಕಾರ.
18631	[[0.92066693]]	The Prime Minister will dedicate the submarine at the Naval Dockyard, in the presence of the Defence Minister, important dignitaries of the Maharashtra Government, and senior Naval Officers.	ರಕ್ಷಣಾ ಸಚಿವರು, ಮಹಾರಾಷ್ಟ್ರ ಸರ್ಕಾರದ ಪ್ರಮುಖ ಗಣ್ಯರು ಮತ್ತು ಹಿರಿಯ ನೌಕಾ ಅಧಿಕಾರಿಗಳ ಸಮ್ಮುಖದಲ್ಲಿ ಪ್ರಧಾನಮಂತ್ರಿಯವರು ಈ ಜಲಾಂತರ್ಗಾಮಿಯನ್ನು ನೌಕಾ ಹಡಗುಕಟ್ಟೆಯಲ್ಲಿ ದೇಶಕ್ಕೆ ಸಮರ್ಪಿಸಲಿದ್ದಾರೆ.	0.92066693	True	True	ಪ್ರಧಾನ ಮಂತ್ರಿಯು ನೌಕಾ ಡಾಕ್ಯಾರ್ಡ್‍ನಲ್ಲಿ ರಕ್ಷಣಾ ಸಚಿವರು, ಮಹಾರಾಷ್ಟ್ರ ಸರ್ಕಾರದ ಪ್ರಮುಖ ಗಣ್ಯರು ಹಾಗೂ ಸೀನಿಯರ್ ನೌಕಾ ಅಧಿಕಾರಿಗಳ ಸಮ್ಮುಖದಲ್ಲಿ ಸಬ್ಮೆರೀನ್ ಅನ್ನು ಅರ್ಪಿಸುತ್ತಾರೆ.
18670	[[0.90731823]]	Under that agreement, both countries agreed to settle their differences by peaceful means through bilateral negotiations or by any other peaceful means mutually agreed on between them.	ಈ ಒಪ್ಪಂದದ ಪ್ರಕಾರ, ಉಭಯ ದೇಶಗಳು ತಮ್ಮ ನಡುವಿನ ಭಿನ್ನಾಭಿಪ್ರಾಯಗಳನ್ನು ಶಾಂತಿಯುತ ವಿಧಾನಗಳ ಮೂಲಕ ದ್ವಿಪಕ್ಷೀಯ ಮಾತುಕತೆಗಳ ಮೂಲಕ ಅಥವಾ ಇನ್ನಾವುದೇ ಶಾಂತಿಯುತ ವಿಧಾನಗಳ ಮೂಲಕ ಬಗೆಹರಿಸಿಕೊಳ್ಳಲು ಪರಸ್ಪರ ಒಪ್ಪಿಗೆ ಸೂಚಿಸಿವೆ.	0.90731823	True	True	ಆ ಒಪ್ಪಂದದ ಅಡಿಯಲ್ಲಿ, ಎರಡು ದೇಶಗಳು ತಮ್ಮ ವ್ಯತ್ಯಾಸಗಳನ್ನು ಶಾಂತಿಯುತ ಸಾಧನಗಳ ಮೂಲಕ ದ್ವಿಪಕ್ಷೀಯ ಚರ್ಚೆಗಳ ಮೂಲಕ ಅಥವಾ ಅವರು ಪರಸ್ಪರ ಒಪ್ಪಿಕೊಂಡ ಇತರ ಶಾಂತಿಯುತ ಸಾಧನಗಳ ಮೂಲಕ ಬಗೆಹರಿಸಲು ಒಪ್ಪಿಕೊಂಡವು.
18716	[[0.90011036]]	Fiat Group Automobiles India (FGAIPL), the wholly-owned subsidiary of the newly formed Fiat Chrysler Automobiles, has announced that it will launch 9 new models by the year 2016	ಫಿಯೆಟ್ ಗ್ರೂಪ್ ಆಟೋಮೊಬೈಲ್ಸ್ ಇಂಡಿಯಾ (ಎಫ್ಜಿಎಐಪಿಎಲ್) ಅಧೀನತೆಯಲ್ಲಿರುವ ಹೊಸತಾಗಿ ರೂಪಿತವಾಗಿರುವ ಫಿಯೆಟ್ ಕ್ಲೈಸ್ಲರ್ ಆಟೋಮೊಬೈಲ್ಸ್, 2016ರ ವೇಳೆಗೆ ಒಂಬತ್ತು ನೂತನ ಮಾದಿರಗಳನ್ನು ಲಾಂಚ್ ಮಾಡುವುದಾಗಿ ಘೋಷಿಸಿದೆ	0.90011036	True	True	ಫಿಯಾಟ್ ಗ್ರೂಪ್ ಆಟೋಮೊಬೈಲ್ಸ್ ಇಂಡಿಯಾ (ಎಫ್‍ಜಿಎಐಪಿಎಲ್), ಫಿಯಾಟ್ ಕ್ರೈಸ್ಲರ್ ಆಟೋಮೊಬೈಲ್ಸ್ ನ ಸಂಪೂರ್ಣ ಸ್ವಾಮ್ಯದ ಅಂಗಸಂಸ್ಥೆ, 2016ರ ವರ್ಷದ ವೇಳೆಗೆ 9 ಹೊಸ ಮಾದರಿಗಳನ್ನು ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ.
18748	[[0.9088552]]	"""""""Our partnership with HPCL will also establish more visibility of charging infrastructure, sending a signal to the general public that India's electric mobility vision is being realised in full potential,"""""""" he added."""""""	ಎಚ್‌ಪಿಸಿಎಲ್‌ನೊಂದಿಗಿನ ನಮ್ಮ ಸಹಭಾಗಿತ್ವವು ಮೂಲಸೌಕರ್ಯಗಳನ್ನು ಚಾರ್ಜ್ ಮಾಡುವ ಹೆಚ್ಚಿನ ಗೋಚರತೆಯನ್ನು ಸಹ ಸ್ಥಾಪಿಸುತ್ತದೆ, ಭಾರತದ ವಿದ್ಯುತ್ ಚಲನಶೀಲತೆಯ ದೃಷ್ಟಿ ಪೂರ್ಣ ಸಾಮರ್ಥ್ಯದಲ್ಲಿ ಸಾಕಾರಗೊಳ್ಳುತ್ತಿದೆ ಎಂಬ ಸಂಕೇತವನ್ನು ಸಾರ್ವಜನಿಕರಿಗೆ ಕಳುಹಿಸುತ್ತದೆ “ಎಂದು ಅವರು ಹೇಳಿದರು.	0.9088552	True	True	"""ಎಚ್‌ಪಿಸಿಎಲ್ ಜೊತೆಗಿನ ನಮ್ಮ ಸಹಭಾಗಿತ್ವವು ವಿದ್ಯುತ್ ಚಲನಶೀಲತೆಯ ದೃಷ್ಟಿಕೋನವು ಪೂರ್ಣ ಸಾಮರ್ಥ್ಯದಲ್ಲಿ ಆಗುತ್ತಿದೆ ಎಂಬ ಸಂಕೇತವನ್ನು ಸಾರ್ವಜನಿಕರಿಗೆ ಕಳುಹಿಸುತ್ತದೆ, ಅವರು ಹೇಳಿದರು."""
18778	[[0.91104066]]	"""""""Different ministries & states are working together, from screening people arriving in India to providing prompt medical attention,"""""""" PM Modi had tweeted."""""""	ಭಾರತಕ್ಕೆ ಆಗಮಿಸುವ ಜನರನ್ನು ಪರೀಕ್ಷಿಸುವುದರಿಂದ ಹಿಡಿದು ತ್ವರಿತ ವೈದ್ಯಕೀಯ ಚಿಕಿತ್ಸೆ ನೀಡುವವರೆಗೆ ವಿವಿಧ ಸಚಿವಾಲಯಗಳು ಮತ್ತು ರಾಜ್ಯಗಳು ಒಟ್ಟಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿವೆ ಎಂದು ಪ್ರಧಾನಿ ಮೋದಿ ಟ್ವೀಟ್ ನಲ್ಲಿ ತಿಳಿಸಿದ್ದಾರೆ.	0.91104066	True	True	"""ಭಾರತಕ್ಕೆ ಆಗಮಿಸುವವರ ತಪಾಸಣೆಯಿಂದ ಹಿಡಿದು ಸಮಯೋಚಿತ ವೈದ್ಯಕೀಯ ಗಮನ ನೀಡುವವರೆಗೆ ವಿವಿಧ ಸಚಿವಾಲಯಗಳು ಮತ್ತು ರಾಜ್ಯಗಳು ಒಟ್ಟಾಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿವೆ,"" ಪ್ರಧಾನಿ ಮೋದಿ ಟ್ವೀಟ್ ಮಾಡಿದ್ದರು."""
18875	[[0.90364933]]	Prasad was responding to a query over whether the government would accept Justice Ranjan Gogoi, the second senior-most judge in the Supreme Court as the next CJI.	ಸುಪ್ರೀಂಕೋರ್ಟ್‌ನ ಎರಡನೇ ಅತ್ಯಂತ ಹಿರಿಯ ನ್ಯಾಯಮೂರ್ತಿ ರಂಜನ್ ಗೊಗೋಯ್ ಅವರನ್ನು ಮುಂದಿನ ಮುಖ್ಯ ನ್ಯಾಯಮೂರ್ತಿಯಾಗಿ ಸರ್ಕಾರ ನೇಮಕ ಮಾಡುತ್ತದೆಯೇ ಎಂಬ ಪ್ರಶ್ನೆಗೆ ಪ್ರಸಾದ್ ಮೇಲಿನಂತೆ ಉತ್ತರಿಸಿದರು.	0.90364933	True	True	ಪ್ರಸಾದ್ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ನಲ್ಲಿ ಎರಡನೇ ಹೆಚ್ಚು ಹುದ್ದೆಯ ನ್ಯಾಯಮೂರ್ತಿ ಜಸ್ಟಿಸ್ ರಂಜನ್ ಗೋಗೋಯ್ ಅವರನ್ನು ಮುಂದಿನ ಸಿಜೆಐ ಆಗಿ ಸರ್ಕಾರ ಒಪ್ಪುತ್ತದೆಯೇ ಎಂಬ ಪ್ರಶ್ನೆಗೆ ಉತ್ತರಿಸುತ್ತಿದ್ದರು.
18951	[[0.93488526]]	The new Medical colleges are built at a cost of Rs 885 crores.	ಹೊಸ ವೈದ್ಯಕೀಯ ಕಾಲೇಜುಗಳನ್ನು ಸುಮಾರು 885 ಕೋಟಿ ರೂಪಾಯಿ ವೆಚ್ಚದಲ್ಲಿ ನಿರ್ಮಿಸಲಾಗಿದೆ.	0.93488526	True	True	ಹೊಸ ವೈದ್ಯಕೀಯ ಕಾಲೇಜುಗಳು ರೂ. 885 ಕೋಟಿ ವೆಚ್ಚದಲ್ಲಿ ನಿರ್ಮಿಸಲಾಗಿವೆ.
19130	[[0.9050542]]	Police and fire and rescue services personnel rushed to the spot after receiving the information.	ಸುದ್ದಿ ತಿಳಿದ ಕೂಡಲೇ ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದ ಅಗ್ನಿಶಾಮಕ ಮತ್ತು ತುರ್ತು ಸೇವೆ ಸಿಬ್ಬಂದಿ, ಪೊಲೀಸರು ರಕ್ಷಣಾ ಕಾರ್ಯಾಚರಣೆ ನಡೆಸಿದ್ದಾರೆ.	0.9050542	True	True	ಮಾಹಿತಿ ಪಡೆದ ನಂತರ ಪೊಲೀಸ್ ಮತ್ತು ಅಗ್ನಿ ಶಾಮಕ ಸೇವಾ ಸಿಬ್ಬಂದಿಯವರು ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದರು.
19244	[[0.91036934]]	"""""""""""""""Some of the Army personnel including Col Babu who displayed extreme courage during the Galwan clash are expected to be honoured on Republic Day,"""""""" said a source."""""""	"""""""""""""""ಗಲ್ವಾನ್ ಘರ್ಷಣೆಯ ಸಮಯದಲ್ಲಿದೊಡ್ಡ ಪ್ರಮಾಣದಲ್ಲಿ ಧೈರ್ಯವನ್ನು ಪ್ರದರ್ಶಿಸಿದ ಕರ್ನಲ್ ಬಾಬು ಸೇರಿದಂತೆ ಕೆಲವು ಸೇನಾ ಸಿಬ್ಬಂದಿಯನ್ನು ಗಣರಾಜ್ಯೋತ್ಸವದಂದು ಗೌರವಿಸುವ ನಿರೀಕ್ಷೆಯಿದೆ"""""""" ಎಂದು ಮೂಲವೊಂದು ತಿಳಿಸಿದೆ."""""""	0.91036934	True	True	"""ಗಾಲ್ವಾನ್ ಕ್ಲಾಶ್ ಸಮಯದಲ್ಲಿ ಅತ್ಯಂತ ಧೈರ್ಯ ಪ್ರದರ್ಶಿಸಿದ ಕಾಲ್ ಬಾಬು ಸೇರಿದಂತೆ ಕೆಲವು ಸೈನಿಕ ಸಿಬ್ಬಂದಿಗಳು ಗಣರಾಜ್ಯೋತ್ಸವದಂದು ಗೌರವಿಸಲ್ಪಡಲಿದ್ದಾರೆ"""
19257	[[0.9105054]]	Southern Railway Parcel Special Trains shall run on the following routes:	ದಕ್ಷಿಣ ರೈಲ್ವೆ ಪಾರ್ಸೆಲ್ ವಿಶೇಷ ರೈಲುಗಳು ಈ ಕೆಳಗಿನ ಮಾರ್ಗಗಳಲ್ಲಿ ಚಲಿಸುತ್ತವೆ:	0.9105054	True	True	ದಕ್ಷಿಣ ರೈಲ್ವೆ ಪಾರ್ಸೆಲ್ ವಿಶೇಷ ರೈಲುಗಳು ಕೆಳಗಿನ ಮಾರ್ಗಗಳಲ್ಲಿ ಓಡಲಿವೆ:
19319	[[0.9212368]]	FIFA World Cup 2018, France vs Belgium: A Tale of two Games	ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಫ್ರಾನ್ಸ್ ಹಾಗೂ ಬೆಲ್ಜಿಯಂ ಪಂದ್ಯಗಳ ನಡುವಣ ಚಿತ್ರಪಟಗಳು	0.9212368	True	True	ಫಿಫಾ ವಿಶ್ವ ಕಪ್ 2018, ಫ್ರಾನ್ಸ್ ವಿರುದ್ಧ ಬೆಲ್ಜಿಯಂ: ಎರಡು ಆಟಗಳ ಕಥೆ
19472	[[0.9150551]]	The other half is shared by George Smith of the University of Missouri and Gregory Winter of the MRC molecular biology lab in Cambridge, England.	ಉಳಿದ ಅರ್ಧ ಭಾಗವನ್ನು ಮಿಸ್ಸೌರಿ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ಜಾರ್ಜ್ ಸ್ಮಿತ್ ಮತ್ತು ಇಂಗ್ಲೆಂಡಿನ ಕೇಂಬ್ರಿಜ್ನಲ್ಲಿ MRC ಆಣ್ವಿಕ ಜೀವಶಾಸ್ತ್ರ ಪ್ರಯೋಗಾಲಯದ ಗ್ರೆಗೊರಿ ವಿಂಟರ್ ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ.	0.9150551	True	True	ಮಿಸ್ಸೋರಿ ವಿಶ್ವವಿದ್ಯಾಲಯದ ಜಾರ್ಜ್ ಸ್ಮಿತ್ ಮತ್ತು ಕೇಂಬ್ರಿಡ್ಜ್, ಇಂಗ್ಲೆಂಡ್‌ನ ಎಂಆರ್‌ಸಿ ಅಣುಜೀವವಿಜ್ಞಾನ ಪ್ರಯೋಗಾಲಯದ ಗ್ರೆಗರಿ ವಿಂಟರ್ ಅವರು ಉಳಿದ ಅರ್ಧಭಾಗವನ್ನು ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ.
19514	[[0.91206145]]	Each of the 100 senators gets one vote, with a simple majority of 51 senators required to select the vice president.	100 ಸೆನೆಟರ್ಗಳಲ್ಲಿ ಪ್ರತಿಯೊಬ್ಬರೂ ಒಂದು ಮತವನ್ನು ಪಡೆಯುತ್ತಾರೆ, 51 ಸೆನೆಟರ್ಗಳ ಬಹುಮತವು ಉಪಾಧ್ಯಕ್ಷರನ್ನು ಆಯ್ಕೆಮಾಡಲು ಅಗತ್ಯವಾಗಿರುತ್ತದೆ.	0.91206145	True	True	ಪ್ರತಿ 100 ಸೆನೇಟರ್ಗಳಲ್ಲಿ ಒಬ್ಬರಿಗೆ ಒಂದು ಮತ ದೊರೆಯುತ್ತದೆ, ಉಪ ರಾಷ್ಟ್ರಪತಿಯನ್ನು ಆಯ್ಕೆ ಮಾಡಲು 51 ಸೆನೇಟರ್ಗಳ ಸರಳ ಬಹುಮತ ಅಗತ್ಯವಿದೆ.
19530	[[0.92280394]]	MIT biologists have been awarded six Nobel Prizes for their contributions to genetics, immunology, oncology, and molecular biology.	ತಳಿಶಾಸ್ತ್ರ, ರೋಗರಕ್ಷಾಶಾಸ್ತ್ರ, ಗ್ರಂಥಿಶಾಸ್ತ್ರ, ಮತ್ತು ಅಣು ಜೀವವಿಜ್ಞಾನ ಕ್ಷೇತ್ರಗಳಿಗೆ ಸಂಬಂಧಿಸಿ ನೀಡಿದ ಕೊಡುಗೆಗಳಿಗಾಗಿ MIT ಜೀವವಿಜ್ಞಾನಿಗಳಿಗೆ ಆರು ನೊಬೆಲ್‌ ಪ್ರಶಸ್ತಿಗಳು ದಕ್ಕಿವೆ.	0.92280394	True	True	ಎಮ್‍ಐಟಿ ಜೀವಶಾಸ್ತ್ರಜ್ಞರು ಜೀನ್ ವಿಜ್ಞಾನ, ಪ್ರತಿರಕ್ಷಾ ವಿಜ್ಞಾನ, ಅರ್ಬುದ ವಿಜ್ಞಾನ ಮತ್ತು ಅಣು ಜೀವಶಾಸ್ತ್ರಕ್ಕೆ ನೀಡಿದ ಕೊಡುಗೆಗಾಗಿ ಆರು ನೊಬೆಲ್ ಪ್ರಶಸ್ತಿಗಳನ್ನು ಪಡೆದಿದ್ದಾರೆ.
19744	[[0.9131585]]	Generally, an insurance contract includes, at a minimum, the following elements: identification of participating parties (the insurer, the insured, the beneficiaries), the premium, the period of coverage, the particular loss event covered, the amount of coverage (i.e., the amount to be paid to the insured or beneficiary in the event of a loss), and exclusions (events not covered).	ಸಾಮಾನ್ಯವಾಗಿ, ಒಂದು ವಿಮೆ ಕರಾರು ಕನಿಷ್ಥ ಪಕ್ಷದಲ್ಲಿ ಕೆಳಕಂಡ ಅಂಶಗಳನ್ನು ಒಳಗೊಂಡಿರುತ್ತದೆ: ಪಕ್ಷಗಳು (ವಿಮೆಗಾರ, ವಿಮೆದಾರ, ಫಲಾನುಭವಿಗಳು), ವಿಮೆ ಕಂತು, ವಿಮೆ ರಕ್ಷಣೆಯ ಅವಧಿ, ವ್ಯಾಪ್ತಿಗೆ ಸೇರಿಸಿಕೊಂಡ ವಿಶಿಷ್ಟ ನಷ್ಟ ಘಟನೆ, ರಕ್ಷಣೆಯ ಮೊತ್ತ (ನಷ್ಟ ಸಂಭವಿಸಿದಾಗ ವಿಮೆದಾರರಿಗೆ ಅಥವಾ ಫಲಾನುಭವಿಗೆ ನೀಡಬೇಕಾದ ಹಣದ ಮೊತ್ತ), ಮತ್ತು ಹೊರತುಗಳು (ವ್ಯಾಪ್ತಿಗೊಳಪಡದ ಘಟನೆಗಳು).	0.9131585	True	True	ಸಾಮಾನ್ಯವಾಗಿ, ವಿಮೆ ಒಪ್ಪಂದದಲ್ಲಿ ಕನಿಷ್ಠ ಈ ಅಂಶಗಳು ಸೇರಿರುತ್ತವೆ: ಪಾಲ್ಗೊಳ್ಳುವ ಪಕ್ಷಗಳ ಗುರುತಿಸುವಿಕೆ (ವಿಮಾದಾರ, ವಿಮೆ ಪಡೆದವರು, ಲಾಭಾಂಶಿಗಳು), ಪ್ರೀಮಿಯಂ, ಆವರಣ ಅವಧಿ, ನಿರ್ದಿಷ್ಟ ನಷ್ಟ ಘಟನೆ ಆವರಿಸಿಕೊಂಡಿರುತ್ತದೆ, ಆವರಣ ಮೊತ್ತ (ನಷ್ಟದ ಸಂದರ್ಭದಲ್ಲಿ ವಿಮೆ ಪಡೆದವರಿಗೆ ಅಥವಾ ಲಾಭಾಂಶಿಗಳಿಗೆ ಪಾವತಿಸಲಾಗುವ ಮೊತ್ತ), ಮತ್ತು ಹೊರತುಪಡಿಸುವಿಕೆಗಳು (ಆವರಿಸಿಕೊಂಡಿರುವುದಿಲ್ಲದ ಘಟನೆಗಳು).
19807	[[0.9116006]]	David Warner and Steve Smith have been handed a 12-month ban by Cricket Australia.	ಚೆಂಡು ವಿರೂಪಗೊಳಿಸಿದ ಆರೋಪದಡಿ ಸ್ಟೀವ್ ಸ್ಮಿತ್ ಹಾಗೂ ಡೇವಿಡ್ ವಾರ್ನರ್‌ಗೆ ಕ್ರಿಕೆಟ್ ಆಸ್ಟ್ರೇಲಿಯಾ 12 ತಿಂಗಳ ನಿಷೇಧ ಹೇರಿದೆ.	0.9116006	True	True	ಡೇವಿಡ್ ವಾರ್ನರ್ ಮತ್ತು ಸ್ಟೀವ್ ಸ್ಮಿತ್ ಅವರಿಗೆ ಕ್ರಿಕೆಟ್ ಆಸ್ಟ್ರೇಲಿಯಾದಿಂದ 12 ತಿಂಗಳ ನಿಷೇಧ ವಿಧಿಸಲಾಗಿದೆ.
19882	[[0.9270941]]	Their numbers would be available on the Punjab Government and Punjab Police websites.	ಅವರ ಸಂಖ್ಯೆಗಳು ಪಂಜಾಬ್ ಸರ್ಕಾರ ಮತ್ತು ಪಂಜಾಬ್ ಪೊಲೀಸರ ವೆಬ್‌ಸೈಟ್‌ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ ಎಂದವರು ಮಾಹಿತಿ ನೀಡಿದ್ದಾರೆ.	0.9270941	True	True	ಅವರ ಸಂಖ್ಯೆಗಳು ಪಂಜಾಬ್ ಸರ್ಕಾರ ಮತ್ತು ಪಂಜಾಬ್ ಪೋಲೀಸ್ ವೆಬ್‌ಸೈಟ್‌ಗಳಲ್ಲಿ ಲಭ್ಯವಾಗಿರುತ್ತವೆ.
19939	[[0.90854985]]	India: Virat Kohli (captain), Mayank Agarwal, KL Rahul, Cheteshwar Pujara, Hanuma Vihari, Ajinkya Rahane, Rohit Sharma, Rishabh Pant (wk), Kuldeep Yadav, Ravichandran Ashwin, Ravindra Jadeja, Ishant Sharma, Mohammed Shami, Jasprit Bumrah, Umesh Yadav, Bhuvneshwar Kumar, Wriddhiman Saha (wk)	ಟೆಸ್ ಸರಣಿಗೆ ಭಾರತ ತಂಡ: ವಿರಾಟ್ ಕೊಹ್ಲಿ(ನಾಯಕ), ಮಯಂಕ್ ಅಗರವಾಲ್, ಕೆಎಲ್ ರಾಹುಲ್, ಚೇತೇಶ್ವರ್ ಪೂಜಾರ, ಅಜಿಂಕ್ಯ ರಹಾನೆ, ಗಗನ ಹನುಮ ವಿಹಾರಿ, ರೋಹಿತ್ ಶರ್ಮಾ, ರಿಷಭ್ ಪಂತ್, ವೃದ್ಧಿಮಾನ್ ಸಾಹಾ, ಆರ್. ಅಶ್ವಿನ್, ರವೀಂದ್ರ ಜಡೇಜಾ, ಕುಲದೀಪ್ ಯಾದವ್, ಇಶಾಂತ್ ಶರ್ಮಾ, ಮೊಹಮ್ಮದ್ ಶಮಿ, ಜಸ್​ಪ್ರೀತ್ ಬುಮ್ರಾ, ಉಮೇಶ್ ಯಾದವ್.	0.90854985	True	True	ಭಾರತ: ವಿರಾಟ್ ಕೋಹ್ಲಿ (ನಾಯಕ), ಮಯಾಂಕ್ ಅಗರ್ವಾಲ್, ಕೆಎಲ್ ರಹುಲ್, ಚೇತೇಶ್ವರ್ ಪುಜಾರ, ಹನುಮ ವಿಹಾರಿ, ಅಜಿಂಕ್ಯ ರಹಾನೆ, ರೋಹಿತ್ ಶರ್ಮಾ, ರಿಷಭ್ ಪಂತ್ (ವಿಕೆಟ್ ಕೀಪರ್), ಕುಲ್ದೀಪ್ ಯಾದವ್, ರವಿಚಂದ್ರನ್ ಆಶ್ವಿನ್, ರವೀಂದ್ರ ಜಾಡೇಜಾ, ಇಶಾಂತ್ ಶರ್ಮಾ, ಮೊಹಮ್ಮದ್ ಶಾಮಿ, ಜಸ್ಪ್ರೀತ್ ಬುಮ್ರಾ, ಉಮೇಶ್ ಯಾದವ್, ಭುವನೇಶ್ವರ್ ಕುಮಾರ್, ವೃದ್ಧಿಮಾನ್ ಸಾಹಾ (ವಿಕೆಟ್ ಕೀಪರ್)
20131	[[0.94202423]]	The story starts with the chance meeting of the heroine Kaveri (Kalpana) and the hero Satish (Gangadhar).	ಕಥೆ ನಾಯಕಿ ಕಾವೇರಿ (ಕಲ್ಪನ) ಮತ್ತು ನಾಯಕ ಸತೀಶ್ (ಗಂಗಾಧರ್) ನ ಅವಕಾಶ ಸಭೆಯೊಂದಿಗೆ ಆರಂಭವಾಗುತ್ತದೆ.	0.94202423	True	True	ಕಾವೇರಿ (ಕಲ್ಪನಾ) ಮತ್ತು ಸತೀಶ್ (ಗಂಗಾಧರ್) ನಡುವಿನ ಅದೃಷ್ಟ ಭೇಟಿಯೊಂದಿಗೆ ಕಥೆ ಆರಂಭವಾಗುತ್ತದೆ.
20219	[[0.9074756]]	Karnataka prepared even if COVID-19 cases hit 10 lakh mark: Medical Education Minister K Sudhakar	10 ಲಕ್ಷ ಕೋವಿಡ್-19 ಪ್ರಕರಣಗಳು ಬಂದರೂ ಕರ್ನಾಟಕ ಸಿದ್ಧತೆ ಮಾಡಿಕೊಂಡಿದೆ: ವೈದ್ಯಕೀಯ ಶಿಕ್ಷಣ ಸಚಿವ ಸುಧಾಕರ್	0.9074756	True	True	ಕರ್ನಾಟಕ ಕೋವಿಡ್-19 ಪ್ರಕರಣಗಳು 10 ಲಕ್ಷ ಗುರುತು ತಲುಪಿದರೂ ಸಿದ್ಧತೆ ಸಿದ್ಧ: ವೈದ್ಯಕೀಯ ಶಿಕ್ಷಣ ಸಚಿವ ಕೆ ಸುಧಾಕರ್
20233	[[0.9554919]]	Expected url(), url-prefix(), domain() or regexp() in @-moz-document rule but found %1$S.	@-moz-document ನಿಯಮದಲ್ಲಿ url(), url-prefix(), ಅಥವ domain() or regexp() ನಿರೀಕ್ಷಿಸಲಾಗಿತ್ತು ಆದರೆ '%1$S'ಕಂಡುಬಂದಿದೆ.	0.9554919	True	True	@-moz-ಡಾಕ್ಯುಮೆಂಟ್ ನಿಯಮದಲ್ಲಿ url(), url-prefix(), domain() ಅಥವಾ regexp() ನಿರೀಕ್ಷಿಸಲಾಗಿತ್ತು ಆದರೆ %1$S ಕಂಡುಬಂದಿದೆ.
