idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
18320	[[0.91865826]]	Siddharth and Madhukala come over to Kailash's house to celebrate the birth of their grandchild.	ತಮ್ಮ ಮೊಮ್ಮಗುವಿನ ಜನನವನ್ನು ಆಚರಿಸಲು ಸಿದ್ಧಾರ್ಥ್ ಮತ್ತು ಮಧುಕಲಾ ಕೈಲಾಶ್‍ನ ಮನೆಗೆ ಬರುತ್ತಾರೆ.	0.91865826	True	True	ಸಿದ್ಧಾರ್ಥ ಮತ್ತು ಮಾಧುಕಲಾ ಅವರು ತಮ್ಮ ಮೊಮ್ಮಗುವ ಜನನವನ್ನು ಆಚರಿಸಲು ಕೈಲಾಷ್ ಅವರ ಮನೆಗೆ ಬರುತ್ತಾರೆ.
18338	[[0.9036837]]	While later novels also centre on idealised characters (Esther Summerson in Bleak House and Amy Dorrit in Little Dorrit), this idealism serves only to highlight Dickens's goal of poignant social commentary.	ನಂತರದ ಕಾದಂಬರಿಗಳೂ ಸಹ ಆದರ್ಶೀಕರಿಸಿದ ಪಾತ್ರಗಳ ಮೇಲೆ ಕೇಂದ್ರೀಕರಿಸುತ್ತವೆಯಾದರೂ (ಬ್ಲೀಕ್‌ ಹೌಸ್‌ ನಲ್ಲಿನ ಎಸ್ತರ‍್ ಸಮ್ಮರ್‌ಸನ್‌ ಮತ್ತು ಲಿಟ್ಲ್‌ ಡೋರಿಟ್‌‌ ನಲ್ಲಿನ ಅಮಿ ಡೊರಿಟ್‌), ಹೃದಯಸ್ಪರ್ಶಿಯಾದ ಸಾಮಾಜಿಕ ವ್ಯಾಖ್ಯಾನದ ಕುರಿತಾದ ಡಿಕನ್ಸ್‌ನ ಗುರಿಯನ್ನು ಎದ್ದುಕಾಣುವಂತೆ ಮಾಡಲು ಮಾತ್ರವೇ ಈ ಆದರ್ಶೀಕರಣ ಪ್ರವೃತ್ತಿಯು ಪಾತ್ರವಹಿಸುತ್ತದೆ.	0.9036837	True	True	ನಂತರದ ಕಾದಂಬರಿಗಳೂ ಸಹ ಆದರ್ಶೀಕೃತ ಪಾತ್ರಗಳ ಸುತ್ತ ಕೇಂದ್ರೀಕರಿಸುತ್ತವೆ (ಬ್ಲೀಕ್ ಹೌಸ್‌ನ ಎಸ್ಟರ್ ಸಮ್ಮರ್ಸನ್ ಹಾಗೂ ಲಿಟ್ಟಲ್ ಡಾರಿಟ್‌ನ ಎಮಿ ಡಾರಿಟ್), ಈ ಆದರ್ಶೀಕರಣ ಡಿಕ್ಕೆನ್ಸ್ ಅವರ ಸಾಮಾಜಿಕ ವ್ಯಾಖ್ಯಾನದ ಗುರಿಯನ್ನು ಹೈಲೈಟ್ ಮಾಡುವುದಕ್ಕೆ ಮಾತ್ರ ಸೇವೆ ಸಲ್ಲಿಸುತ್ತದೆ.
18420	[[0.91358876]]	President Mamnoon Hussain administered the oath to 28 federal ministers and 18 state ministers at a ceremony at the President House in Islamabad, Dawn newspaper reported.	ಇಸ್ಲಮಾಬಾದ್‌ನಲ್ಲಿರುವ ಅಧ್ಯಕ್ಷರ ಭವನದಲ್ಲಿ ನಡೆದ ಸಮಾರಂಭದಲ್ಲಿ ಪಾಕ್ ಅಧ್ಯಕ್ಷ ಮಮ್ನೂನ್ ಹುಸೈನ್ 28 ಫೆಡರಲ್ ಸಚಿವರು ಹಾಗೂ 18 ರಾಜ್ಯ ಸಚಿವರಿಗೆ ಅಧಿಕಾರ ಪ್ರಮಾಣ ವಚನ ಬೋಧಿಸಿದರು.	0.91358876	True	True	ಅಧ್ಯಕ್ಷರು ಮಮ್ನೂನ್ ಹುಸ್ಸೇನ್ ಅವರು ಇಸ್ಲಾಮಾಬಾದ್‌ನ ಅಧ್ಯಕ್ಷ್ ಭವನದಲ್ಲಿ ನಡೆದ ಸಮಾರಂಭದಲ್ಲಿ ೨೮ ಕೇಂದ್ರ ಸಚಿವರು ಹಾಗೂ ೧೮ ರಾಜ್ಯ ಸಚಿವರಿಗೆ ಪ್ರಮಾಣ ವಚನವನ್ನು ನೀಡಿದರು, ಡಾನ್ ವಾರ್ತಾಪತ್ರದ ವರದಿಯಂತೆ.
18493	[[0.9271065]]	"""""""""""""""The hotel usually serves parottas in the evenings between 4 pm and 9 pm."""""""	"""""""""""""""ಹೋಟೆಲ್ ಸಾಮಾನ್ಯವಾಗಿ ಸಂಜೆ 4 ರಿಂದ 9 ರ ನಡುವೆಪರೋಟಾಗಳನ್ನು ಪೂರೈಸುತ್ತದೆ."""""""	0.9271065	True	True	ಆವರು ಸಾಮಾನ್ಯವಾಗಿ ಸಂಜೆ 4 ಕ್ಕೂ ಮತ್ತು 9 ಕ್ಕೂ ನಡುವೆ ಪರೋಟ್ಟಾಗಳನ್ನು ಸೇವಿಸುತ್ತಾರೆ.
18513	[[0.91065276]]	Assam: Health Minister, HimantaBiswaSarma tweeted that the state government will begin Rapid Antibody tests starting from Spanish Garden- a containment zone in Guwahati from April 22nd.	ಅಸ್ಸಾಂ: ರಾಜ್ಯ ಸರಕಾರವು ಗುವಾಹಟಿಯ ಸೋಂಕು ನಿಯಂತ್ರಣ ವಲಯವಾದ ಸ್ಪ್ಯಾನಿಶ್ ಗಾರ್ಡನ್ ನಿಂದ ತ್ವರಿತ ಪ್ರತಿಕಾಯ (ಆಂಟಿ ಬಾಡಿ) ಪರೀಕ್ಷೆಗಳನ್ನು ಏಪ್ರಿಲ್ 22 ರಿಂದ ಆರಂಭಿಸುವುದಾಗಿ ಆರೋಗ್ಯ ಸಚಿವ ಹಿಮಂತ ಬಿಸ್ವಾ ಸರ್ಮಾ ಟ್ವೀಟ್ ಮಾಡಿದ್ದಾರೆ.	0.91065276	True	True	ಅಸ್ಸಾಂ: ಆರೋಗ್ಯ ಮಂತ್ರಿಗಳು, ಹಿಮಂತ ಬಿಸ್ವಾಸರ್ಮಾ ಅವರು ಟ್ವೀಟ್ ಮಾಡಿದ್ದು, ರಾಜ್ಯ ಸರ್ಕಾರವು ಏಪ್ರಿಲ್ 22ರಿಂದ ಗುವಾಹಟಿಯ ಸ್ಪಾನಿಷ್ ಗಾರ್ಡನ್ - ಒಂದು ಕಂಟೇನ್ಮೆಂಟ್ ಜೋನ್‍ನಲ್ಲಿ ವೇಗವಾಗಿ ಆಂಟಿಬಾಡಿ ಪರೀಕ್ಷೆಗಳನ್ನು ಆರಂಭಿಸಲಿದ್ದಾರೆ.
18631	[[0.92066693]]	The Prime Minister will dedicate the submarine at the Naval Dockyard, in the presence of the Defence Minister, important dignitaries of the Maharashtra Government, and senior Naval Officers.	ರಕ್ಷಣಾ ಸಚಿವರು, ಮಹಾರಾಷ್ಟ್ರ ಸರ್ಕಾರದ ಪ್ರಮುಖ ಗಣ್ಯರು ಮತ್ತು ಹಿರಿಯ ನೌಕಾ ಅಧಿಕಾರಿಗಳ ಸಮ್ಮುಖದಲ್ಲಿ ಪ್ರಧಾನಮಂತ್ರಿಯವರು ಈ ಜಲಾಂತರ್ಗಾಮಿಯನ್ನು ನೌಕಾ ಹಡಗುಕಟ್ಟೆಯಲ್ಲಿ ದೇಶಕ್ಕೆ ಸಮರ್ಪಿಸಲಿದ್ದಾರೆ.	0.92066693	True	True	ಪ್ರಧಾನ ಮಂತ್ರಿಗಳು ನೌಕಾ ಡಾಕ್ಯಾರ್ಡ್‍ನಲ್ಲಿ ರಕ್ಷಣಾ ಸಚಿವರುಗಳು, ಮಹಾರಾಷ್ಟ್ರ ಸರ್ಕಾರದ ಪ್ರಮುಖ ಗಣ್ಯರುಗಳು ಹಾಗೂ ಸೀನಿಯರ್ ನೌಕಾ ಅಧಿಕಾರಿಗಳು ಇರುವ ಸಮ್ಮುಖದಲ್ಲಿ ಪಾಣಿಗಳನ್ನು ಅರ್ಪಿಸುವರು.
18670	[[0.90731823]]	Under that agreement, both countries agreed to settle their differences by peaceful means through bilateral negotiations or by any other peaceful means mutually agreed on between them.	ಈ ಒಪ್ಪಂದದ ಪ್ರಕಾರ, ಉಭಯ ದೇಶಗಳು ತಮ್ಮ ನಡುವಿನ ಭಿನ್ನಾಭಿಪ್ರಾಯಗಳನ್ನು ಶಾಂತಿಯುತ ವಿಧಾನಗಳ ಮೂಲಕ ದ್ವಿಪಕ್ಷೀಯ ಮಾತುಕತೆಗಳ ಮೂಲಕ ಅಥವಾ ಇನ್ನಾವುದೇ ಶಾಂತಿಯುತ ವಿಧಾನಗಳ ಮೂಲಕ ಬಗೆಹರಿಸಿಕೊಳ್ಳಲು ಪರಸ್ಪರ ಒಪ್ಪಿಗೆ ಸೂಚಿಸಿವೆ.	0.90731823	True	True	ಆ ಒಪ್ಪಂದದ ಪ್ರಕಾರ, ಎರಡು ದೇಶಗಳು ಅವರ ವ್ಯತ್ಯಾಸಗಳನ್ನು ಶಾಂತಿಯುತ ಸಾಧನಗಳ ಮೂಲಕ ದ್ವಿಪಕ್ಷೀಯ ಚರ್ಚೆಗಳ ಮೂಲಕ ಅಥವಾ ಅವರ ನಡುವೆ ಪರಸ್ಪರ ಒಪ್ಪಿಗೆಯ ಇತರ ಶಾಂತಿಯುತ ಸಾಧನಗಳ ಮೂಲಕ ಪರಿಹಾರ ಮಾಡಲು ಒಪ್ಪಿದವು.
18716	[[0.90011036]]	Fiat Group Automobiles India (FGAIPL), the wholly-owned subsidiary of the newly formed Fiat Chrysler Automobiles, has announced that it will launch 9 new models by the year 2016	ಫಿಯೆಟ್ ಗ್ರೂಪ್ ಆಟೋಮೊಬೈಲ್ಸ್ ಇಂಡಿಯಾ (ಎಫ್ಜಿಎಐಪಿಎಲ್) ಅಧೀನತೆಯಲ್ಲಿರುವ ಹೊಸತಾಗಿ ರೂಪಿತವಾಗಿರುವ ಫಿಯೆಟ್ ಕ್ಲೈಸ್ಲರ್ ಆಟೋಮೊಬೈಲ್ಸ್, 2016ರ ವೇಳೆಗೆ ಒಂಬತ್ತು ನೂತನ ಮಾದಿರಗಳನ್ನು ಲಾಂಚ್ ಮಾಡುವುದಾಗಿ ಘೋಷಿಸಿದೆ	0.90011036	True	True	ಫಿಯಟ್ ಗ್ರೂಪ್ ಆಟೋಮೊಬೈಲ್ಸ್ ಇಂಡಿಯಾ (FGAIPL), ಹೊಸದಾಗಿ ರಚಿಸಲಾದ ಫಿಯಟ್ ಕ್ರೈಸ್ಲರ್ ಆಟೋಮೊಬೈಲ್ಸ್‍ನ ಪೂರ್ಣ ಸ್ವಾಮ್ಯದ ಅಂಗಸಂಸ್ಥೆಯು, 2016ರ ವರ್ಷದೊಳಗೆ 9 ಹೊಸ ಮಾದರಿಗಳನ್ನು ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ.
18748	[[0.9088552]]	"""""""Our partnership with HPCL will also establish more visibility of charging infrastructure, sending a signal to the general public that India's electric mobility vision is being realised in full potential,"""""""" he added."""""""	ಎಚ್‌ಪಿಸಿಎಲ್‌ನೊಂದಿಗಿನ ನಮ್ಮ ಸಹಭಾಗಿತ್ವವು ಮೂಲಸೌಕರ್ಯಗಳನ್ನು ಚಾರ್ಜ್ ಮಾಡುವ ಹೆಚ್ಚಿನ ಗೋಚರತೆಯನ್ನು ಸಹ ಸ್ಥಾಪಿಸುತ್ತದೆ, ಭಾರತದ ವಿದ್ಯುತ್ ಚಲನಶೀಲತೆಯ ದೃಷ್ಟಿ ಪೂರ್ಣ ಸಾಮರ್ಥ್ಯದಲ್ಲಿ ಸಾಕಾರಗೊಳ್ಳುತ್ತಿದೆ ಎಂಬ ಸಂಕೇತವನ್ನು ಸಾರ್ವಜನಿಕರಿಗೆ ಕಳುಹಿಸುತ್ತದೆ “ಎಂದು ಅವರು ಹೇಳಿದರು.	0.9088552	True	True	"Here is the translation in Kannada, using plural forms to indicate respect: ""ನಮ್ಮ ಹೆಚ್ಪಿಸಿ ಎಲ್ ಜೊತೆಯ ಸಹಭಾಗಿತ್ವವು ವಿದ್ಯುತ್ ಚಲನಶೀಲತೆಯ ವೀಕ್ಷಣೆಯನ್ನು ಹೆಚ್ಚಿಸುವುದು, ಭಾರತದ ವಿದ್ಯುತ್ ಚಲನಶೀಲತೆಯ ದರ್ಶನವು ಪೂರ್ಣ ಸಾಮರ್ಥ್ಯದಲ್ಲಿ ಆರಂಭವಾಗುತ್ತಿದೆ ಎಂಬ ಸಂಕೇತವನ್ನು ಸಾಮಾನ್ಯ ಜನತೆಗೆ ಕಳುಹಿಸುತ್ತದೆ"" ಅವರು ಸೇರಿಸಿದರು."
18778	[[0.91104066]]	"""""""Different ministries & states are working together, from screening people arriving in India to providing prompt medical attention,"""""""" PM Modi had tweeted."""""""	ಭಾರತಕ್ಕೆ ಆಗಮಿಸುವ ಜನರನ್ನು ಪರೀಕ್ಷಿಸುವುದರಿಂದ ಹಿಡಿದು ತ್ವರಿತ ವೈದ್ಯಕೀಯ ಚಿಕಿತ್ಸೆ ನೀಡುವವರೆಗೆ ವಿವಿಧ ಸಚಿವಾಲಯಗಳು ಮತ್ತು ರಾಜ್ಯಗಳು ಒಟ್ಟಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿವೆ ಎಂದು ಪ್ರಧಾನಿ ಮೋದಿ ಟ್ವೀಟ್ ನಲ್ಲಿ ತಿಳಿಸಿದ್ದಾರೆ.	0.91104066	True	True	"""ಭಾರತಕ್ಕೆ ಆಗಮಿಸುವ ಜನರ ತಪಾಸಣೆಯಿಂದ ಹಿಡಿದು ಪ್ರಮುಖ ವೈದ್ಯಕೀಯ ಗಮನ ಒದಗಿಸುವತ್ರೆಗೆ ವಿವಿಧ ಸಚಿವಾಲಯಗಳು ಮತ್ತು ರಾಜ್ಯಗಳು ಒಟ್ಟಾಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿವೆ,"" ಪ್ರಧಾನಿ ಮೋದಿ ಅವರು ಟ್ವೀಟ್ ಮಾಡಿದ್ದರು."""
18875	[[0.90364933]]	Prasad was responding to a query over whether the government would accept Justice Ranjan Gogoi, the second senior-most judge in the Supreme Court as the next CJI.	ಸುಪ್ರೀಂಕೋರ್ಟ್‌ನ ಎರಡನೇ ಅತ್ಯಂತ ಹಿರಿಯ ನ್ಯಾಯಮೂರ್ತಿ ರಂಜನ್ ಗೊಗೋಯ್ ಅವರನ್ನು ಮುಂದಿನ ಮುಖ್ಯ ನ್ಯಾಯಮೂರ್ತಿಯಾಗಿ ಸರ್ಕಾರ ನೇಮಕ ಮಾಡುತ್ತದೆಯೇ ಎಂಬ ಪ್ರಶ್ನೆಗೆ ಪ್ರಸಾದ್ ಮೇಲಿನಂತೆ ಉತ್ತರಿಸಿದರು.	0.90364933	True	True	ಪ್ರಸಾದರು ಸುಪ್ರೀಂ ಕೋರ್ಟಿನ ಎರಡನೇ ಹಿರಿಯ ನ್ಯಾಯಾಧೀಶರಾದ ಜಸ್ಟಿಸ್ ರಂಜನ್ ಗೊಗೈಯವರನ್ನು ಮುಂದಿನ ಸಿಜೆಐಗಳಾಗಿ ಸರ್ಕಾರವು ಒಪ್ಪುತ್ತದೆಯೇ ಎಂಬ ಪ್ರಶ್ನೆಗೆ ಉತ್ತರಿಸುತ್ತಿದ್ದರು.
18951	[[0.93488526]]	The new Medical colleges are built at a cost of Rs 885 crores.	ಹೊಸ ವೈದ್ಯಕೀಯ ಕಾಲೇಜುಗಳನ್ನು ಸುಮಾರು 885 ಕೋಟಿ ರೂಪಾಯಿ ವೆಚ್ಚದಲ್ಲಿ ನಿರ್ಮಿಸಲಾಗಿದೆ.	0.93488526	True	True	ಹೊಸ ವೈದ್ಯಕೀಯ ಕಾಲೇಜುಗಳು ರೂ. 885 ಕೋಟಿಗಳ ವೆಚ್ಚದಲ್ಲಿ ನಿರ್ಮಿಸಲಾಗಿವೆ.
19130	[[0.9050542]]	Police and fire and rescue services personnel rushed to the spot after receiving the information.	ಸುದ್ದಿ ತಿಳಿದ ಕೂಡಲೇ ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದ ಅಗ್ನಿಶಾಮಕ ಮತ್ತು ತುರ್ತು ಸೇವೆ ಸಿಬ್ಬಂದಿ, ಪೊಲೀಸರು ರಕ್ಷಣಾ ಕಾರ್ಯಾಚರಣೆ ನಡೆಸಿದ್ದಾರೆ.	0.9050542	True	True	ಪೊಲೀಸ್ ಮತ್ತು ಅಗ್ನಿ ಮತ್ತು ರಕ್ಷಣಾ ಸೇವೆಗಳ ಸಿಬ್ಬಂದಿಯವರು ಮಾಹಿತಿಯನ್ನು ಪಡೆದ ನಂತರ ಆ ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದರು.
19244	[[0.91036934]]	"""""""""""""""Some of the Army personnel including Col Babu who displayed extreme courage during the Galwan clash are expected to be honoured on Republic Day,"""""""" said a source."""""""	"""""""""""""""ಗಲ್ವಾನ್ ಘರ್ಷಣೆಯ ಸಮಯದಲ್ಲಿದೊಡ್ಡ ಪ್ರಮಾಣದಲ್ಲಿ ಧೈರ್ಯವನ್ನು ಪ್ರದರ್ಶಿಸಿದ ಕರ್ನಲ್ ಬಾಬು ಸೇರಿದಂತೆ ಕೆಲವು ಸೇನಾ ಸಿಬ್ಬಂದಿಯನ್ನು ಗಣರಾಜ್ಯೋತ್ಸವದಂದು ಗೌರವಿಸುವ ನಿರೀಕ್ಷೆಯಿದೆ"""""""" ಎಂದು ಮೂಲವೊಂದು ತಿಳಿಸಿದೆ."""""""	0.91036934	True	True	"""ಗಲ್ವಾನ್ ಸಂಘರ್ಷದಲ್ಲಿ ಅತ್ಯಂತ ಸಾಹಸವನ್ನು ಪ್ರದರ್ಶಿಸಿದ ಕೆಲವು ಸೇನಾ ಸಿಬ್ಬಂದಿಗಳಲ್ಲಿ ಕರ್ನಲ್ ಬಾಬುರವರೂ ಸೇರಿದ್ದಾರೆ, ಅವರು ಗಣರಾಜ್ಯೋತ್ಸವದಲ್ಲಿ ಗೌರವಿಸಲ್ಪಡಲಿದ್ದಾರೆ"" ಎಂದು ಒಂದು ಮೂಲವು ಹೇಳಿದೆ."
19257	[[0.9105054]]	Southern Railway Parcel Special Trains shall run on the following routes:	ದಕ್ಷಿಣ ರೈಲ್ವೆ ಪಾರ್ಸೆಲ್ ವಿಶೇಷ ರೈಲುಗಳು ಈ ಕೆಳಗಿನ ಮಾರ್ಗಗಳಲ್ಲಿ ಚಲಿಸುತ್ತವೆ:	0.9105054	True	True	ದಕ್ಷಿಣ ರೈಲ್ವೆ ಪಾರ್ಸೆಲ್ ಸ್ಪೆಷಲ್ ರೈಲುಗಳು ಈ ಕೆಳಗಿನ ಮಾರ್ಗಗಳಲ್ಲಿ ಓಡಲಿವೆ:
19319	[[0.9212368]]	FIFA World Cup 2018, France vs Belgium: A Tale of two Games	ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಫ್ರಾನ್ಸ್ ಹಾಗೂ ಬೆಲ್ಜಿಯಂ ಪಂದ್ಯಗಳ ನಡುವಣ ಚಿತ್ರಪಟಗಳು	0.9212368	True	True	ಫಿಫಾ ವಿಶ್ವ ಕಪ್ 2018, ಫ್ರಾನ್ಸ್ ವಿರುದ್ಧ ಬೆಲ್ಜಿಯಮ್: ಎರಡು ಆಟಗಳ ಕಥೆ
19472	[[0.9150551]]	The other half is shared by George Smith of the University of Missouri and Gregory Winter of the MRC molecular biology lab in Cambridge, England.	ಉಳಿದ ಅರ್ಧ ಭಾಗವನ್ನು ಮಿಸ್ಸೌರಿ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ಜಾರ್ಜ್ ಸ್ಮಿತ್ ಮತ್ತು ಇಂಗ್ಲೆಂಡಿನ ಕೇಂಬ್ರಿಜ್ನಲ್ಲಿ MRC ಆಣ್ವಿಕ ಜೀವಶಾಸ್ತ್ರ ಪ್ರಯೋಗಾಲಯದ ಗ್ರೆಗೊರಿ ವಿಂಟರ್ ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ.	0.9150551	True	True	ಇನ್ನೊಂದು ಅರ್ಧವು ಮಿಸ್ಸೂರಿ ವಿಶ್ವವಿದ್ಯಾಲಯದ ಜಾರ್ಜ್ ಸ್ಮಿತ್ ಮತ್ತು ಕೇಂಬ್ರಿಡ್ಜ್, ಇಂಗ್ಲೆಂಡ್ನಲ್ಲಿರುವ ಎಮ್ಆರ್ಸಿ ಅಣುಜೀವಶಾಸ್ತ್ರ ಪ್ರಯೋಗಾಲಯದ ಗ್ರೆಗರಿ ವಿಂಟರ್‍ರವರು ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ.
19514	[[0.91206145]]	Each of the 100 senators gets one vote, with a simple majority of 51 senators required to select the vice president.	100 ಸೆನೆಟರ್ಗಳಲ್ಲಿ ಪ್ರತಿಯೊಬ್ಬರೂ ಒಂದು ಮತವನ್ನು ಪಡೆಯುತ್ತಾರೆ, 51 ಸೆನೆಟರ್ಗಳ ಬಹುಮತವು ಉಪಾಧ್ಯಕ್ಷರನ್ನು ಆಯ್ಕೆಮಾಡಲು ಅಗತ್ಯವಾಗಿರುತ್ತದೆ.	0.91206145	True	True	ಪ್ರತಿ 100 ಸೆನೇಟರ್‍ಗಳು ಒಂದು ಮತವನ್ನು ಪಡೆದು, 51 ಸೆನೇಟರ್‍ಗಳ ಸರಳ ಬಹುಮತವು ಉಪ ರಾಷ್ಟ್ರಪತಿಯನ್ನು ಆಯ್ಕೆ ಮಾಡುವುದಕ್ಕೆ ಅಗತ್ಯವಾಗಿದೆ.
19530	[[0.92280394]]	MIT biologists have been awarded six Nobel Prizes for their contributions to genetics, immunology, oncology, and molecular biology.	ತಳಿಶಾಸ್ತ್ರ, ರೋಗರಕ್ಷಾಶಾಸ್ತ್ರ, ಗ್ರಂಥಿಶಾಸ್ತ್ರ, ಮತ್ತು ಅಣು ಜೀವವಿಜ್ಞಾನ ಕ್ಷೇತ್ರಗಳಿಗೆ ಸಂಬಂಧಿಸಿ ನೀಡಿದ ಕೊಡುಗೆಗಳಿಗಾಗಿ MIT ಜೀವವಿಜ್ಞಾನಿಗಳಿಗೆ ಆರು ನೊಬೆಲ್‌ ಪ್ರಶಸ್ತಿಗಳು ದಕ್ಕಿವೆ.	0.92280394	True	True	ಎಮ್ಐಟಿ ಜೀವಶಾಸ್ತ್ರಜ್ಞರು ಅವರ ಜೀನ್ ವಿಜ್ಞಾನ, ಪ್ರತಿರಕ್ಷಾ ವಿಜ್ಞಾನ, ಅರ್ಬುದ ವಿಜ್ಞಾನ ಹಾಗೂ ಅಣು ಜೀವಶಾಸ್ತ್ರದ ಕೊಡುಗೆಗಾಗಿ ಆರು ನೊಬೆಲ್ ಪ್ರಶಸ್ತಿಗಳನ್ನು ಪಡೆದಿದ್ದಾರೆ.
19744	[[0.9131585]]	Generally, an insurance contract includes, at a minimum, the following elements: identification of participating parties (the insurer, the insured, the beneficiaries), the premium, the period of coverage, the particular loss event covered, the amount of coverage (i.e., the amount to be paid to the insured or beneficiary in the event of a loss), and exclusions (events not covered).	ಸಾಮಾನ್ಯವಾಗಿ, ಒಂದು ವಿಮೆ ಕರಾರು ಕನಿಷ್ಥ ಪಕ್ಷದಲ್ಲಿ ಕೆಳಕಂಡ ಅಂಶಗಳನ್ನು ಒಳಗೊಂಡಿರುತ್ತದೆ: ಪಕ್ಷಗಳು (ವಿಮೆಗಾರ, ವಿಮೆದಾರ, ಫಲಾನುಭವಿಗಳು), ವಿಮೆ ಕಂತು, ವಿಮೆ ರಕ್ಷಣೆಯ ಅವಧಿ, ವ್ಯಾಪ್ತಿಗೆ ಸೇರಿಸಿಕೊಂಡ ವಿಶಿಷ್ಟ ನಷ್ಟ ಘಟನೆ, ರಕ್ಷಣೆಯ ಮೊತ್ತ (ನಷ್ಟ ಸಂಭವಿಸಿದಾಗ ವಿಮೆದಾರರಿಗೆ ಅಥವಾ ಫಲಾನುಭವಿಗೆ ನೀಡಬೇಕಾದ ಹಣದ ಮೊತ್ತ), ಮತ್ತು ಹೊರತುಗಳು (ವ್ಯಾಪ್ತಿಗೊಳಪಡದ ಘಟನೆಗಳು).	0.9131585	True	True	ಸಾಮಾನ್ಯವಾಗಿ, ವೀಮೆ ಒಪ್ಪಂದವು ಕನಿಷ್ಠ ಈ ಅಂಶಗಳನ್ನು ಒಳಗೊಂಡಿರುತ್ತದೆ: ಪಾಲ್ಗೊಳ್ಳುವ ಪಕ್ಷಗಳ ಗುರುತಿಸುವಿಕೆ (ವೀಮಾ ದಾರರು, ವೀಮೆ ಪಡೆಯುವವರು, ಲಾಭಾಂಶಿಗಳು), ಮೌಲ್ಯ, ಆವರ್ತಿ ಅವಧಿ, ನಿರ್ದಿಷ್ಟ ನಷ್ಟ ಘಟನೆಯ ವೀಮೆ, ವೀಮೆಯ ಮೊತ್ತ (ಅಂದರೆ ನಷ್ಟ ಸಂಭವಿಸಿದಾಗ ವೀಮೆ ಪಡೆಯುವವರಿಗೆ ಅಥವಾ ಲಾಭಾಂಶಿಗಳಿಗೆ ಪಾವತಿ ಮಾಡಬೇಕಾದ ಮೊತ್ತ), ಮತ್ತು ಹೊರತಾದ ಸಂದರ್ಭಗಳು (ವೀಮೆ ಮಾಡಲಾಗುವುದಿಲ್ಲದ ಘಟನೆಗಳು).
19807	[[0.9116006]]	David Warner and Steve Smith have been handed a 12-month ban by Cricket Australia.	ಚೆಂಡು ವಿರೂಪಗೊಳಿಸಿದ ಆರೋಪದಡಿ ಸ್ಟೀವ್ ಸ್ಮಿತ್ ಹಾಗೂ ಡೇವಿಡ್ ವಾರ್ನರ್‌ಗೆ ಕ್ರಿಕೆಟ್ ಆಸ್ಟ್ರೇಲಿಯಾ 12 ತಿಂಗಳ ನಿಷೇಧ ಹೇರಿದೆ.	0.9116006	True	True	ಡೇವಿಡ್ ವಾರ್ನರ್ ಮತ್ತು ಸ್ಟೀವ್ ಸ್ಮಿತ್ ಅವರು ಕ್ರಿಕೆಟ್ ಆಸ್ಟ್ರೇಲಿಯಾದವರು ವತ್ತಾರೆ 12 ತಿಂಗಳ ನಿಷೇಧವನ್ನು ವಿಧಿಸಿದ್ದಾರೆ.
19882	[[0.9270941]]	Their numbers would be available on the Punjab Government and Punjab Police websites.	ಅವರ ಸಂಖ್ಯೆಗಳು ಪಂಜಾಬ್ ಸರ್ಕಾರ ಮತ್ತು ಪಂಜಾಬ್ ಪೊಲೀಸರ ವೆಬ್‌ಸೈಟ್‌ನಲ್ಲಿ ಲಭ್ಯವಿರುತ್ತವೆ ಎಂದವರು ಮಾಹಿತಿ ನೀಡಿದ್ದಾರೆ.	0.9270941	True	True	ಅವರ ಸಂಖ್ಯೆಗಳು ಪಂಜಾಬ್ ಸರ್ಕಾರ ಹಾಗು ಪಂಜಾಬ್ ಪೋಲೀಸ್ ವೆಬ್‌ಸೈಟ್‌ಗಳ ಮೇಲೆ ದೊರೆಯುತ್ತವೆ.
