idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
14194	[[0.93207914]]	The plane had 136 passengers and seven crew members.	ఆ సమయంలో విమానంలో 136 మంది ప్రయాణికులు, ఏడుగురు సిబ్బంది ఉన్నారు.	0.93207914	True	True	ఆ విమానంలో 136 ప్రయాణీకులు, ఏడుగురు సిబ్బండి సభ్యులు ఉన్నారు.
14302	[[0.90907097]]	The film featured Prabhas, Anushka, Tamannaah and Tana in pivotal roles.	ఈ చిత్రం లో ప్రభాస్ , తమన్నా , అనుష్క , రానా లు లీడ్ రోల్స్ లో నటించారు.	0.90907097	True	True	ఈ చిత్రంలో ప్రభాస్, అనుష్క, తమన్నా, తానా ముఖ్య పాత్రల్లో నటించారు.
14309	[[0.9049883]]	The film is expected to release in Hindi, Tamil, Malayalam, Kannada and Telugu languages.	ఈ చిత్రాన్ని తెలుగు, తమిళ, హిందీ, కన్నడ భాషలలో విడుదల చేయాలని వర్మ భావిస్తున్నారు.	0.9049883	True	True	ఈ చిత్రం హిందీ, తమిళం, మలయాళం, కన్నడ మరియు తెలుగు భాషల్లో విడుదల కానుంది.
14406	[[0.91241044]]	Sunrisers Hyderabad: Mitchell Marsh, Priyam Garg, Virat Singh, Fabian Allen, Sandeep Bavanka, Sanjay Yadav, Abdul Samad.	సన్‌రైజర్స్ హైదరాబాద్ : విరాట్ సింగ్, ప్రియమ్ గార్గ్, మిషెల్ మార్ష్, బావనక సందీప్, ఫాబియెన్ అల్లెన్, అబ్దుల్ సమద్, సంజయ్ యాదవ్,	0.91241044	True	True	సన్ రైజర్స్ హైదరాబాద్: మిచెల్ మార్ష్, ప్రియం గార్గ్, విరాట్ సింగ్, ఫాబియన్ అలెన్, సందీప్ బావన్కా, సంజయ్ యాదవ్, అబ్దుల్ సమద్.
14427	[[0.9080086]]	Prime Minister Narendra Modi inaugurated 107th Indian Science Congress event at GKVK campus in Bengaluru.	బెంగళూరులో 107వ ఇండియన్‌ సైన్స్‌ కాంగ్రెస్‌ సదస్సును ప్రధాని నరేంద్ర మోదీ ప్రారంభించారు.	0.9080086	True	True	ప్రధాన మంత్రి నరేంద్ర మోడీ బెంగళూరులోని GKVK క్యాంపస్‌లో 107వ భారతీయ సైన్స్ కాంగ్రెస్ కార్యక్రమాన్ని ప్రారంభించారు.
14526	[[0.9219715]]	Devotees from Telangana, Andhra Pradesh, Maharashtra, Chhattisgarh, and Madhya Pradesh attend the religious fair.	తెలంగాణ, ఆంధ్ర, మహారాష్ట్ర, ఛత్తీస్‌గఢ్‌, మధ్యప్రదేశ్‌ నుంచి భక్తులు జాతరలో పాల్గొంటారు.	0.9219715	True	True	తెలంగాణ, ఆంధ్రప్రదేశ్, మహారాష్ట్ర, ఛత్తీస్‌గఢ్, మధ్యప్రదేశ్ నుండి భక్తులు మతపరమైన ఉత్సవానికి హాజరవుతారు.
14564	[[0.90692174]]	The Prime Minister will attend the Conference of Directors General of Police at Dhordo, from 18th to 20th December.	18 డిసెంబ‌రు మొద‌లుకొని 20 డిసెంబ‌రు వ‌ర‌కు ఢోర్‌దో లో జ‌రిగే పోలీస్ డైరెక్ట‌ర్స్ జ‌న‌ర‌ల్ స‌మావేశానికి ప్ర‌ధాని హాజ‌రు అవుతారు.	0.90692174	True	True	ప్రధాన మంత్రి డిసెంబర్ 18వ నుండి 20వ వరకు ధోర్డోలో పోలీస్ డైరెక్టర్స్ జనరల్ సమావేశంలో పాల్గొంటారు.
14669	[[0.9212593]]	Also, a young woman was killed when her bike collided with a lorry near Madhavaram in Chennai.	అలాగే చెన్నై మాధవరం సమీపంలోని బైక్‌లో వెళ్తున్న ఓ యువతిని లారీ ఢీకొనడంతో మృతిచెందింది.	0.9212593	True	True	చెన్నైలోని మాధవరం సమీపంలో ఆమె బైకు లారీతో ఢీకొని ఒక యువతి మరణించింది.
14673	[[0.9080378]]	Manickam talked you through the 7 steps of writing a successful protocol, beginning from identifying your research topic and the study objectives, outlining a one-page concept paper, preparing dummy tables and that is when you get on to the part of writing your protocol.	Manickam) మీ పరిశోధన టాపిక్ మరియు అధ్యయనం లక్ష్యాలను గుర్తించడం మొదలుపెట్టి, విజయవంతమైన ప్రోటోకాల్ (protocol) వ్రాసే 7 దశల ద్వారా మీరు మాట్లాడారు, ఒక పేజీ కాన్సెప్ట్ పేపర్ (concept paper) వివరించడం, డమ్మీ పట్టికలను (dummy tables) సిద్ధం చేయడం మరియు మీరు మీ ప్రోటోకాల్ను వ్రాసే భాగంలో పొందుతారు.	0.9080378	True	True	మణిక్కం మీకు 7 దశల ద్వారా విజయవంతమైన ప్రోటోకాల్ రాయడం గురించి చెప్పారు, మీ పరిశోధన అంశం మరియు అధ్యయన లక్ష్యాలను గుర్తించడం నుండి ఒక పేజీ కాన్సెప్ట్ పేపర్ రూపొందించడం, డమ్మీ టేబుల్స్ తయారు చేయడం మరియు అప్పుడు మీ ప్రోటోకాల్ రాయడం ప్రారంభించడం.
14676	[[0.9247849]]	Prime Minister Shri Narendra Modi declared the first edition of the Khelo India School Games open, at the Indira Gandhi Indoor Stadium in New Delhi today.	‘ఖేలో ఇండియా స్కూల్ గేమ్స్’ ఒక‌టో సంచిక‌ న్యూ ఢిల్లీ లోని ఇందిరా గాంధీ ఇన్ డోర్ స్టేడియ‌మ్ లో ఈ రోజు ప్రారంభ‌మ‌వుతున్న‌ట్లు ప్ర‌ధాన మంత్రి శ్రీ న‌రేంద్ర మోదీ ప్ర‌క‌టించారు.	0.9247849	True	True	ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ నేడు న్యూ ఢిల్లీలోని ఇందిరా గాంధీ ఇండోర్ స్టేడియంలో ఖేలో ఇండియా స్కూల్ గేమ్స్ యొక్క మొదటి ఎడిషన్ ను ప్రారంభించారు.
14774	[[0.9044682]]	Haryana chief minister Manohar Lal Khattar has courted a controversy over his remarks on rape incidents.	అత్యాచారాల గురించి వివాదాస్పద వ్యాఖ్యలు చేసి హరియాణా ముఖ్యమంత్రి మనోహర్‌లాల్ ఖట్టర్ చిక్కుల్లో పడ్డారు.	0.9044682	True	True	హర్యానా ముఖ్యమంత్రి మనోహర్ లాల్ ఖట్టర్ రేప్ సంఘటనల గురించి తన వ్యాఖ్యలపై వివాదాన్ని ఆహ్వానించారు.
14832	[[0.901283]]	He said about 25 lakh poor in Manipur have received free food grains under the Pradhan Mantri Garib Kalyan Anna Yojana.	ఇక ప్రధానమంత్రి గరీబ్ కల్యాణ్ అన్న యోజన కింద మణిపూర్‌లో సుమారు 25 లక్షల మంది పేదలకు ఉచితంగా ఆహార ధాన్యాలు అందాయ‌ని చెప్పారు.	0.901283	True	True	మణిపూర్ లో ప్రధాన్ మంత్రి గరీబ్ కళ్యాణ్ అన్న యోజన కింద ఉచిత ఆహార ధాన్యాలు పొందిన 25 లక్షల మంది పేదలు ఉన్నారని అతను చెప్పాడు.
14862	[[0.9661729]]	The film is being released in Telugu, Tamil, Malayalam, Kannada and Hindi.	తెలుగు, తమిళ, మలయాళీ, కన్నడ, హిందీ భాషల్లో ఈ చిత్రాన్ని రిలీజ్ చేస్తున్నారు.	0.9661729	True	True	చిత్రం తెలుగు, తమిళం, మలయాళం, కన్నడ, హిందీలో విడుదల అవుతుంది.
14888	[[0.94537795]]	The Bajaj Pulsar started off the entry-level sportbike segment in the Indian market	బజాజ్ పల్సర్ ఇండియన్ మార్కెట్లో ఎంట్రీ లెవల్ స్పోర్ట్ బైక్ విభాగం నుంచి ప్రారంభమైంది	0.94537795	True	True	భారతీయ మార్కెట్లో ఎంట్రీ-లెవల్ స్పోర్ట్బైక్ సెగ్మెంట్ ను బాజాజ్ పల్సార్ ప్రారంభించింది.
14902	[[0.90272117]]	Congress leader Rahul Gandhi, too, congratulated Biden and Vice President Kamala Harris.	కాంగ్రెస్ నేత రాహుల్ గాంధీ కూడా బైడెన్, కమలా హారిస్‌లను అభినందించారు.	0.90272117	True	True	కాంగ్రెస్ నాయకుడు రాహుల్ గాంధీ కూడా బిడెన్, ఉప రాష్ట్రపతి కమలా హారిస్ లకు అభినందనలు తెలిపారు.
14924	[[0.9457814]]	Goa: Nearly 90 per cent of the migrant workers stranded in Goa ever since the lockdown from March 24, want to return to their native places, says the State Executive Committee based on Panchayat level data collection.	గోవా: మార్చి 24 దిగ్బంధం అమ‌లులోకి వ‌చ్చిన‌ప్ప‌టి నుంచి గోవాలో చిక్కుకున్న వలస కార్మికులలో దాదాపు 90 శాతం తమ స్వస్థలాలకు తిరిగి వెళ్లాలని కోరుకుంటున్న‌ట్లు పంచాయతీ స్థాయి స‌మాచారం ఆధారంగా రాష్ట్ర కార్యనిర్వాహక కమిటీ తెలిపింది.	0.9457814	True	True	గోవా: మార్చి 24 నుండి లాక్‌డౌన్ తర్వాత గోవాలో చిక్కుకున్న వలస కార్మికుల్లో దాదాపు 90 శాతం మంది తమ స్వంత ప్రాంతాలకు తిరిగి వెళ్లాలని కోరుకుంటున్నారు, పంచాయతీ స్థాయి డేటా సేకరణ ఆధారంగా రాష్ట్ర కార్యనిర్వాహక కమిటీ చెబుతోంది.
14950	[[0.9792297]]	The film will be releasing in Telugu, Tamil, Malayalam and Hindi.	ఈ చిత్రాన్ని తెలుగు, తమిళ్, మలయాళం, హిందీ భాషల్లో విడుదల చేయనున్నారు.	0.9792297	True	True	చిత్రం తెలుగు, తమిళం, మలయాళం మరియు హిందీలో విడుదల అవుతుంది.
15095	[[0.91123044]]	These are the top 50 most visited articles in the last 30 days.	గడచిన 30 రోజుల్లో టాప్ 50 అత్యంత అదికంగా సందర్శించిన కథనాలు.	0.91123044	True	True	ఇవి చివరి 30 రోజుల్లో అత్యధికంగా సందర్శించబడిన 50 అత్యుత్తమ వ్యాసాలు.
15097	[[0.91449547]]	Sushant Singh Rajput's death has shocked Bollywood.	సుశాంత్ సింగ్ రాజ్‌పుత్ అకాల మరణ వార్త బాలీవుడ్‌ను తీవ్ర దిగ్బ్రాంతికి గురిచేసింది.	0.91449547	False	True	సుశాంత్ సింగ్ రాజ్‌పుట్ మరణం బాలీవుడ్‌ను షాక్ ఇచ్చింది.
15118	[[0.9047893]]	Prime Minister Shri Narendra Modi called for a complete lockdown of the entire nation for the next 21 days beginning at midnight tonight in an effort to contain the COVID-19 Pandemic.	కోవిడ్-19 మహమ్మారిని అరికట్టడానికి చేస్తున్న కృషిలో భాగంగా ఈ అర్ధరాత్రి నుంచి 21 రోజుల పాటు దేశం మొత్తం సంపూర్ణంగా లాక్ డౌన్ పాటించాలని ప్రధానమంత్రి శ్రీ నరేంద్రమోదీ పిలుపునిచ్చారు.	0.9047893	True	True	ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ రాత్రి మధ్యాహ్నం నుండి తదుపరి 21 రోజుల పాటు దేశమంతా పూర్తి లాక్ డౌన్ పిలుపు ఇచ్చారు, COVID-19 మహమ్మారిని అదుపుచేయడానికి ప్రయత్నంలో భాగంగా.
15184	[[0.93334174]]	Of these, 45.7 million had depression and 44.9 million had anxiety disorders.	ఇందులో 45.7 లక్షల మంది డిప్రెషన్‌, 44.9 మంది మానసిక ఆందోళనతో బాధపడుతున్నారు.	0.93334174	True	True	వీటిలో, 45.7 మిలియన్ ప్రజలు డిప్రెషన్ కలిగి ఉన్నారు మరియు 44.9 మిలియన్ ప్రజలు ఆందోళన వ్యాధులు కలిగి ఉన్నారు.
15214	[[0.9195757]]	The film has grossed Rs 100 Crores worldwide.	ఈ సినిమా నినాటి కలెక్షన్స్ తో ప్రపంచవ్యాప్తంగా 100 కోట్ల రూపాయలను రాబట్టింది.	0.9195757	False	True	ఈ చిత్రం ప్రపంచవ్యాప్తంగా రూ. 100 కోట్లు వసూలు చేసింది.
15221	[[0.90949106]]	This rise in numbers is mainly contributed by Type 2 diabetes, which is a lifestyle condition, unlike the other common diabetes Type 1, which is an autoimmune disease.	ఈ సంఖ్యల పెరుగుదల ప్రధానంగా టైప్ 2 డయాబెటిస్ చేత దోహదం చేస్తుంది, ఇది జీవనశైలి పరిస్థితి, ఇతర సాధారణ మధుమేహం కాకుండా - టైప్ 1, ఇది స్వయం ప్రతిరక్షక వ్యాధి.	0.90949106	True	True	ఈ సంఖ్యలో పెరుగుదల ప్రధానంగా టైపు 2 డయాబెటిస్ వల్ల కలుగుతుంది, ఇది జీవన శైలి పరిస్థితి, ఇతర సాధారణ డయాబెటిస్ టైపు 1 కాని, ఇది ఆటో ఇమ్యూన్ వ్యాధి.
15242	[[0.9430087]]	As per the State Health Department bulletin, the condition of 1,650 patients is stable while 35 patients are on ventilators.	రాష్ట్ర ఆరోగ్య శాఖ బులెటిన్ ప్రకారం . 1,650 మంది రోగుల పరిస్థితి స్థిరంగా ఉండగా, 35 మంది వెంటిలేటర్ల సంర‌క్ష‌ణ‌లో ఉన్నారు.	0.9430087	True	True	రాష్ట్ర ఆరోగ్య శాఖ బులెటిన్ ప్రకారం, 1,650 మంది రోగుల స్థితి స్థిరంగా ఉండగా, 35 మంది రోగులు వెంటిలేటర్లపై ఉన్నారు.
15402	[[0.9039213]]	The Cabinet has approved the supplementary budget for 2019-20.	2019-20 ఆర్థిక సంవత్సరానికి గాను ప్రవేశపెట్టనున్న తాత్కాలిక బడ్జెట్‌కు మంత్రిమండలి ఆమోదం తెలపనుంది.	0.9039213	True	True	కేబినెట్ 2019-20 కొరకు అదనపు బడ్జెట్‌ను ఆమోదించింది.
15429	[[0.9016397]]	It includes the political theories and movements associated with such systems.	అటువంటి వ్యవస్థలతో సంబంధం ఉన్న రాజకీయ సిద్ధాంతాలు, ఉద్యమాలు ఇందులో ఉన్నాయి.	0.9016397	True	True	అటువంటి వ్యవస్థలతో సంబంధించిన రాజకీయ సిద్ధాంతాలు మరియు ఉద్యమాలను ఇది కలిగి ఉంటుంది.
15477	[[0.908661]]	South Africa is a multiethnic society encompassing a wide variety of cultures, languages, and religions.	దక్షిణాఫ్రికా అనేక రకాలైన సంస్కృతులు, భాషలు, మతాలు కలిగి ఉన్న ఒక బహుళ జాతి సమాజం.	0.908661	True	True	దక్షిణ ఆఫ్రికా అనేక జాతుల సమాజం, వివిధ సంస్కృతులు, భాషలు, మతాలను కలిగి ఉంది.
15595	[[0.9191086]]	He reunites his family and marries Gowri with his mother's consent.	అతను తన కుటుంబాన్ని తిరిగి కలిపి గౌరీని తల్లి సమ్మతితో పెళ్ళి చేసుకుంటాడు.	0.9191086	True	True	అతను తన కుటుంబాన్ని కలిపి తల్లి అనుమతితో గౌరిని వివాహం చేసుకున్నాడు.
15620	[[0.9203069]]	The movie was directed by Vijay Krishna Acharya and produced by Aditya Chopra under his banner Yash Raj Films.	విజయ్ కృష్ణ ఆచార్య దర్శకత్వంలో, యష్ రాజ్ ఫిలిమ్స్ బ్యానర్ పై ఆదిత్య చోప్రా నిర్మాణంలో అభిషేక్ బచ్చన్, ఉదయ్ చోప్రాల తెరానుభందంతో ఈ సినిమా రూపుదిద్దుకుంది	0.9203069	True	True	విజయ్ కృష్ణ ఆచార్య దర్శకత్వం వహించిన ఈ సినిమాను అదిత్య చోప్రా తన బ్యానర్ యశ్ రాజ్ ఫిల్మ్స్ కింద నిర్మించారు.
15658	[[0.9102731]]	It is bordered by Nigeria to the west and north. Chad to the northeast. the Central African Republic to the east. and Equatorial Guinea, Gabon and the Republic of the Congo to the south.	పశ్చిమ, ఉత్తర సరిహద్దులో నైజీరియా, ఈశాన్య సరిహద్దులో చాడ్. తూర్పు సరిహద్దులో మద్య ఆఫ్రికన్ రిపబ్లిక్కు, దక్షిణసరిహద్దులో ఈక్వాటోరియల్ గినియా, గాబన్, కాంగో రిపబ్లిక్ ఉన్నాయి.	0.9102731	True	True	పశ్చిమం, ఉత్తరంలో నైజీరియాతో, ఈశాన్యంలో చాద్‌తో, తూర్పున సెంట్రల్ ఆఫ్రికన్ రిపబ్లిక్‌తో, దక్షిణంలో ఈక్వటోరియల్ గిని, గాబాన్, కాంగో రిపబ్లిక్‌తో సరిహద్దులు ఉన్నాయి.
15686	[[0.9192015]]	Pakistan invites former Prime Minister Manmohan Singh for inauguration of Kartarpur Corridor.	త్వరలో జరిగే కర్తార్ పూర్ కారిడార్ ప్రారంభోత్సవానికి భారత మాజీ ప్రధాని మన్మోహన్ సింగ్‌ను పాక్ ఆహ్వానిస్తోంది.	0.9192015	True	True	పాకిస్తాన్ మాజీ ప్రధాని మన్మోహన్ సింగ్ ను కర్తార్ పూర్ కారిడార్ ప్రారంభోత్సవానికి ఆహ్వానిస్తుంది.
16124	[[0.91587365]]	: The Secure Erase command may take a very long time to complete, cant be canceled and may not work properly with some hardware. In the worst case, your drive may be rendered unusable or your system may crash or lock up. Before proceeding, please read the article about and make sure you understand the risks	: రక్షిత యెరేజ్ కమాండ్ అనునది పూర్తిచేయుటకు చాలా సమయం తీసుకొనవచ్చును, రద్దుచేయుట కుదరదు కొంత హార్డువేర్‌తో సరిగా పనిచేయకపోవచ్చు. హీన స్థితిలో, మీ డ్రైవ్ పనికి రాకుండా పోవచ్చు లేదా మీ సిస్టమ్ క్రాష్ అవ్వొచ్చు లేదా లాక్ అవ్వొచ్చు. కొనసాగుటకు ముందుగా, కు చెందిన వ్యాసం చదువుము మరియు మీరు యిబ్బందులను అర్దంచేసుకోండి	0.91587365	True	True	సురక్షిత తొలగింపు ఆదేశం చాలా పొడిగిన సమయం పూర్తి అవడానికి తీసుకుంటుంది, రద్దు చేయలేదు మరియు కొన్ని హార్డ్వేర్ తో సరిగ్గా పని చేయకపోవచ్చు. చెడు సందర్భంలో, మీ డ్రైవ్ ఉపయోగించలేనిది లేదా మీ వ్యవస్థ క్రాష్ అయేది లేదా లాక్ అప్ అవుతుంది. ముందుకు సాగడానికి ముందు, దీని గురించి వ్యాసం చదవండి మరియు ప్రమాదాలను అర్థం చేసుకోండి.
16224	[[0.9142444]]	Of the 3 lakh boxes procured so far, about 80 per cent was from Anantnag district, while the remaining boxes were purchased from mandis in Shopian, Kulgam, Sopore and Srinagar.	ఇప్పటి వరకు 3 లక్షల బాక్సులను సేకరించగా అందులో 80 శాతం అనంత్‌ నాగ్‌ జిల్లాకు చెందినవి కాగా, మిగిలిన బాక్సులు షోపియాన్‌, కుల్గాం, సోపోర్‌, శ్రీనగర్‌లోని మండీల నుండి కొనుగోలు చేశారు.	0.9142444	True	True	ఇప్పటి వరకు సంపాదించిన 3 లక్షల పెట్టెల్లో, అనంతనాగ్ జిల్లా నుండి దాదాపు 80 శాతం ఉంది, మిగిలిన పెట్టెలు షోపియన్, కుల్గాం, సోపోర్, శ్రీనగర్ మండీల నుండి కొనుగోలు చేయబడ్డాయి.
16340	[[0.9250588]]	Maharashtra recorded the maximum positive change with addition of 1,940 cases whereas Delhi recorded maximum negative change with a decrease of 1,603 active cases.	మహారాష్ట్ర 1,940 కేసులతో పాటు గరిష్ట సానుకూల మార్పును నమోదు చేసింది, ఢిల్లీ 1,603 క్రియాశీల కేసుల తగ్గుదలతో గరిష్ట ప్రతికూల మార్పును నమోదు చేసింది.	0.9250588	True	True	మహారాష్ట్రలో 1,940 కేసుల చేర్పుతో అత్యధిక పాజిటివ్ మార్పు నమోదు అయింది, అయితే ఢిల్లీలో 1,603 చేర్పుల తగ్గుదలతో అత్యధిక నెగటివ్ మార్పు నమోదు అయింది.
16346	[[0.90578175]]	Dues of Rs 5,772 crores by Singareni to power companies was borne by the State government.	విద్యుత్ సంస్థలు సింగరేణికి బకాయిపడిన 5,772 కోట్ల రూపాయలను ప్రభుత్వమే చెల్లించింది.	0.90578175	True	True	సింగరేణి విద్యుత్ కంపెనీలకు రూ. 5,772 కోట్ల డ్యూస్ ను రాష్ట్ర ప్రభుత్వం భరించింది.
16363	[[0.935453]]	Three persons died on the spot in the accident while four other got injured.	ఈ ప్రమాదంలో ముగ్గురు అక్కడికక్కడే ప్రాణాలు కోల్పోగా . మరో నలుగురు తీవ్రంగా గాయపడ్డారు.	0.935453	True	True	ఆక్సిడెంట్ లో ఉన్న మూడు మంది ప్రదేశంలోనే మరణించారు, ఇంకా నాలుగు మంది గాయపడ్డారు.
16371	[[0.9088932]]	Subsequent releases in the 1970s also did well on the charts and in ongoing sales, although they did not touch the success he had from 1970 to 1973.	తరువాత 1970 లలో విడుదలైనవి కూడా చార్టులలోనూ మరియు అమ్మకాలలోనూ సత్ఫలితాలు సాధించినా కూడా, 1970 నుండి 1973 మధ్యలో అతడు రుచి చూసిన విజయాల తరహాలో లేవు.	0.9088932	True	True	1970లో 1973 మధ్య అతనికి వచ్చిన విజయాన్ని తాకలేదు కానీ చార్టుల్లోను అమ్మకాల్లోనూ బాగా నడిచాయి 1970ల తరువాత విడుదలైన సంగీతాలు.
16470	[[0.9215426]]	This is her first visit to India since parliamentary elections were held in Bangladesh and India.	బంగ్లాదేశ్ మరియు భారత్‌లలో పార్లమెంటు ఎన్నికలు జరిగాక ఆమె భారత్‌లో పర్యటించడం ఇదే తొలిసారి కావడం విశేషం.	0.9215426	True	True	ఈమె బంగ్లాదేశ్, భారత్ లో పార్లమెంటరీ ఎన్నికలు జరిగిన తరువాత భారత్ లో తొలి సందర్శన ఇది.
16557	[[0.9136829]]	It is so amazing how you can freestyle like that.	ఇది చాలా అద్భుతంగా ఉంటుంది ఎలా మీరు ఆ వంటి ఫ్రీస్టైల్ చెయ్యవచ్చు.	0.9136829	True	True	అలా ఫ్రీస్టైల్ చేయడం ఎలా చేస్తున్నావో చాలా ఆశ్చర్యంగా ఉంది.
16575	[[0.92987996]]	Sri Rama Chandra Murthy (Raja) weds Satyabhama (Shriya) after falling in love.	శ్రీ రామ చంద్ర మూర్తి ( రాజా ) సత్యభామ ( శ్రియ ) తో ప్రేమలో పడి పెళ్ళి చేసుకుంటాడు.	0.92987996	True	True	శ్రీ రామ చంద్ర మూర్తి (రాజా) సత్యభామ (శ్రీయా) ను ప్రేమించి వివాహం చేసుకున్నాడు.
16607	[[0.9071568]]	Sometimes TGF- is not deactivated, but a downstream protein named SMAD is deactivated.	కొన్నిసార్లు TGF-β క్రియారహితం కాదు, కానీ SMAD అనే దిగువ-ప్రోటీన్ క్రియారహితం చేయబడింది.	0.9071568	True	True	కొన్ని సార్లు TGF- ని నిష్క్రియం చేయరు, కానీ ఒక దిగువ ప్రోటీన్ పేరు SMAD ని నిష్క్రియం చేస్తారు.
16771	[[0.9127141]]	The film is a remake of Tamil language Movie Pooparika Varugirom (1999).	ఈ చిత్రం తమిళలో వచ్చిన పూపారికా వరుగిరోమ్ (1999) కు రీమేక్.	0.9127141	True	True	ఈ చిత్రం 1999లో విడుదలైన తమిళ భాషా చిత్రం పూపారిక వారుగిరోమ్ యొక్క రీమేక్.
16780	[[0.9038868]]	JMM candidate Vijay Kumar Hansdak registered win from the Rajmahal Lok Sabha seat, defeating BJP candidate Hemlal Murmu.	బీజేపీ అభ్యర్థి హేమ్‌లాల్‌ ముర్ముపై జేఎంఎం అభ్యర్థి విజయ్‌కుమార్‌ హన్స్‌డాక్‌ విజయం సాధించారు.	0.9038868	True	True	జేఎంఎం అభ్యర్థి విజయ్ కుమార్ హాన్స్డాక్ రాజ్మహల్ లోక్ సభ స్థానం నుండి బిజెపి అభ్యర్థి హేమ్లాల్ ముర్మును ఓడించి విజయం సాధించాడు.
16815	[[0.9144143]]	The shooting of the film has been completed and post-production work is going on.	ఈ సినిమా షూటింగ్ పూర్తి చేసుకొన్ని పోస్ట్ ప్రొడక్షన్ పనులలో ఉంది.	0.9144143	True	True	సినిమా షూటింగ్ పూర్తి అయింది, పోస్ట్ ప్రొడక్షన్ పని జరుగుతోంది.
16952	[[0.9010855]]	The agreement was signed by Central Board of Direct Taxes Chairman PC Mody and US' ambassador to India Kenneth Juster.	కేంద్ర ప్రత్యక్ష పన్నుల మండలి చైర్మన్ పీసీ మోదీ, భారత్‌లోని అమెరికా రాయబారి కెనె్నత్ జస్టర్ ఈ ఒప్పందంపై సంతకాలు చేశారు.	0.9010855	True	True	సెంట్రల్ బోర్డ్ ఆఫ్ డైరెక్ట్ టాక్సెస్ ఛైర్మన్ పీసీ మోడీ, అమెరికా దేశ భారత రాయబారి కెన్నెత్ జస్టర్ చే ఒప్పందం సంతకం చేయబడింది.
16970	[[0.91031176]]	Makers are planning to release the film in Telugu, Tamil, Hindi and English languages.	ఈ మూవీని తెలుగు, తమిళం, మలయాళం, కన్నడ, హిందీ భాషల్లో విడుదల చేసేందుకు ప్లాన్ చేస్తున్నారట మూవీ మేకర్స్.	0.91031176	True	True	చిత్ర నిర్మాతలు తెలుగు, తమిళం, హిందీ మరియు ఆంగ్ల భాషల్లో సినిమాను విడుదల చేయాలని ప్లాన్ చేస్తున్నారు.
17189	[[0.9314449]]	The searches were conducted at 50 locations across Bhopal, Goa, Indore and Delhi.	ఇండోర్‌, భోపాల్‌, గోవా, భులా, ఢిల్లీలోని 50 ప్రాంతాల్లో తనిఖీలు చేపట్టారు.	0.9314449	True	True	భోపాల్, గోవా, ఇండోర్, ఢిల్లీలోని 50 ప్రదేశాల్లో శోధనలు జరిగాయి.
17192	[[0.9322884]]	The club comprises two tennis courts, a squash court, card rooms, billiards room and a garden	ఈ క్లబ్ లో రెండు టెన్నిస్ కోర్ట్ లు, ఒక స్క్వాష్ కోర్ట్, కార్డు రూమ్ లు, బిలియర్డ్స్ రూమ్, ఒక గార్డెన్ కలవు	0.9322884	True	True	క్లబ్ రెండు టెన్నిస్ కోర్టులు, ఒక స్క్వాష్ కోర్టు, కార్డు గదులు, బిలియర్డ్స్ గది మరియు ఒక ఉద్యానవనం.
17201	[[0.9094229]]	This includes Matte Steel Black Metallic/Matte Massive Grey Metallic, Athletic Blue Metallic/Virtuous White and Pearl Night Star Black/Spear Silver Metallic	అవి మాట్టే స్టీల్ బ్లాక్ మెటాలిక్ / మాట్టే భారీ గ్రే మెటాలిక్, అథ్లెటిక్ బ్లూ మెటాలిక్ / వర్చువల్ వైట్ మరియు పెర్ల్ నైట్ స్టార్ బ్లాక్ / స్పియర్ సిల్వర్ మెటాలిక్ కలర్స్	0.9094229	True	True	ఇది మేట్ స్టీల్ బ్లాక్ మెటాలిక్/మేట్ మాసివ్ గ్రే మెటాలిక్, అథ్లెటిక్ బ్లూ మెటాలిక్/వర్చువస్ వైట్ మరియు పేర్ల్ నైట్ స్టార్ బ్లాక్/స్పియర్ సిల్వర్ మెటాలిక్.
17236	[[0.9042575]]	According to Allah's Quran, Adam is first man andfirst Prophet.	అల్లాహ్ వాక్కు ఖురాను ప్రకారం ఆదమ్ ఆది పురుషుడు మరియు ప్రథమ ప్రవక్త.	0.9042575	True	True	అల్లాహ్ యొక్క ఖుర్ఆన్ ప్రకారం, ఆదాము మొదటి మానవుడు మరియు మొదటి ప్రవక్త.
17263	[[0.90637076]]	Microsoft achieved this by separating operating system, drivers and apps from the data.	ఆపరేటింగ్ సిస్టమ్, డ్రైవర్లు మరియు అనువర్తనాలను డేటా నుండి వేరు చేయడం ద్వారా మైక్రోసాఫ్ట్ దీనిని సాధించింది.	0.90637076	True	True	మైక్రోసాఫ్ట్ ఇలా ఆపరేటింగ్ సిస్టం, డ్రైవర్స్ మరియు యాప్స్ ను డేటా నుండి వేరు చేసింది.
17272	[[0.9044874]]	"""""""""""""""So far youve only dealt with obedient Mir Jaffers & Sadiqs."""""""	"""""""""""""""ఇప్పటివరకు మీరు మీకు విధేయులైన మీర్ జాఫర్స్, సాదిక్‌లతో మాత్రమే వ్యవహరించారు."""""""	0.9044874	True	True	ఇదువరకు మీరు కేవలం అనువాద మీర్ జాఫర్లు & సాదిక్లను చేపట్టారు.
