idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
16272	[[0.909526]]	But the fact is that the BJP is a predominantly North Indian party.	എന്നാല്‍ ബി. ജെ. പി ഏറെക്കുറെ ഒരു ഉത്തരേന്ത്യന്‍ പാര്‍ട്ടിയാണെന്നത് ഒരു വസ്തുതയാണ്.	0.909526	True	True	എന്നാൽ ബിജെപി വടക്കൻ ഇന്ത്യൻ പാർട്ടിയാണ്.
16335	[[0.91892046]]	The film will be released in Tamil, Telugu, Hindi, Kannada and Malayalam languages.	‘അഹല്യ’ എന്ന് പേരിട്ടിരിക്കുന്ന ചിത്രം തമിഴ്, തെലുങ്ക്‌, കന്നഡ, ഹിന്ദി, മലയാളം എന്നീ ഭാഷകളില്‍ പുറത്തിറങ്ങും.	0.91892046	True	True	ചിത്രം തമിഴ്, തെലുഗു, ഹിന്ദി, കന്നഡ, മലയാളം ഭാഷകളിൽ പുറത്തിറക്കും.
16602	[[0.9055773]]	macOS Mojave brings several iOS apps to the desktop operating system, including Apple News, Voice Memos, and Home.	ആപ്പിൾ ന്യൂസ്, വോയ്‌സ് മെമ്മോസ്, ഹോം എന്നിവയുൾപ്പെടെ നിരവധി ഐഒഎസ് അപ്ലിക്കേഷനുകൾ ഡെസ്‌ക്‌ടോപ്പ് ഓപ്പറേറ്റിംഗ് സിസ്റ്റത്തിലേക്ക് കൂടി മാക്ഒഎസ് മൊജാവെ കൊണ്ടുവന്നു.	0.9055773	True	True	മാക്ഒഎസ് മൊജാവെ ഡെസ്ക്ടോപ്പ് ഓപ്പറേറ്റിങ് സിസ്റ്റത്തിൽ ആപ്പിൾ ന്യൂസ്, വോയ്സ് മെമോസ്, ഹോം ഉൾപ്പെടെ നിരവധി ഐഒഎസ് ആപ്പുകൾ കൊണ്ടുവരുന്നു.
16723	[[0.92484146]]	Doctors will typically grade the activity of a reflex on a scale from 0 to 4.	ഡോക്ടർമാർ സാധാരണയായി 0 മുതൽ 4 വരെയുള്ള സ്കെയിലിൽ ഒരു റിഫ്ലെക്സിന്റെ പ്രവർത്തനത്തെ ഗ്രേഡ് ചെയ്യും.	0.92484146	True	True	ഡോക്ടർമാർ സാധാരണയായി 0 മുതൽ 4 വരെയുള്ള സ്കെയിലിൽ ഒരു റിഫ്ലെക്സിന്റെ പ്രവർത്തനത്തെ ഗ്രേഡ് ചെയ്യും.
16747	[[0.9094823]]	The dossier gave full details of the organisational structure, office bearers, source of funding and terror linkages of the PFI.	സംഘടനാ ഘടന, ഭാരവാഹികൾ, ധനസഹായത്തിന്റെ ഉറവിടം, പി‌എഫ്‌ഐയുടെ തീവ്രവാദ ബന്ധങ്ങൾ എന്നിവയുടെ പൂർണ്ണ വിവരങ്ങൾ റിപ്പോർട്ടായി നൽകി.	0.9094823	True	True	പിഎഫ്ഐയുടെ സംഘടനാ ഘടന, ഓഫീസ് വഹിക്കുന്നവർ, ധനസഹായത്തിന്റെ സ്രോതസ്സ്, ഭീകരതയുമായുള്ള ബന്ധങ്ങൾ എന്നിവയുടെ പൂർണ്ണ വിവരങ്ങൾ ഡോസ്സിയർ നൽകി.
16888	[[0.9040153]]	Emmanuel Joseph and Ajith Thalapilly are producing the movie under the banner of Silver Bay Studios.	സിൽവർ ബേ സ്റ്റുഡിയോസിന്റെ ബാനറിൽ ഇമ്മാനുവൽ ജോസഫും അജിത്ത് തലപ്പിള്ളിയുമാണ് ചിത്രം നിർമിക്കുന്നത്.	0.9040153	True	True	എമ്മാനുവൽ ജോസഫും അജിത്ത് തലപ്പിള്ളയും സിൽവർ ബേ സ്റ്റുഡിയോസിന്റെ ബാനറിൽ സിനിമ നിർമ്മിക്കുന്നു.
17142	[[0.9261195]]	The film will release simultaneously in Hindi, Tamil and Telugu.	ഹിന്ദി, തെലുഗ്, തമിഴ് എന്നീ ഭാഷകളിലും ഒരേ ദിവസം ചിത്രം റിലീസ് ചെയ്യും.	0.9261195	True	True	ഹിന്ദി, തമിഴ്, തെലുഗു എന്നിവയിൽ ഒരേ സമയം ചിത്രം പുറത്തിറങ്ങും.
17232	[[0.9100537]]	Many information retrieval techniques used by packages such as SPSS were initially developed by Data Distilleries, a CWI spinoff.	എസ്പിഎസ്എസ്(SPSS) പോലുള്ള പാക്കേജുകൾ ഉപയോഗിക്കുന്ന പല വിവരവിനിമയ സാങ്കേതികവിദ്യകളും ആദ്യം സിഡബ്ലിയൂഐ സ്പിൻഓഫ്(CWI spinoff)എന്ന ഡേറ്റ ഡിസ്റ്റിലറീസ് വികസിപ്പി ച്ചെടുത്തു.	0.9100537	True	True	എസ്പിഎസ്എസ് പോലുള്ള പാക്കേജുകളിൽ ഉപയോഗിക്കുന്ന അനേകം വിവര ശേഖരണ സാങ്കേതികവിദ്യകൾ ഡാറ്റാ ഡിസ്റ്റിലറീസ്, സിഡബ്ല്യുഐ സ്പിനോഫിൽ ആദ്യമായി വികസിപ്പിച്ചതാണ്.
17278	[[0.9566775]]	There are six cases against opposition leader VS Achuthanandan and 11 cases against Pinarayi VIjayan.	പ്രതിപക്ഷ നേതാവ് വി. എസ്. അച്യുതാനന്ദനെതിരെ ആറു കേസുകളും പിണറായി വിജയനെതിരെ 11 കേസുകളും.	0.9566775	True	True	വിരോധം നേതാവ് വി എസ് അച്യുതാനന്ദന്‍നെതിരെ 6 കേസുകളും പിണറായി വിജയന്‍നെതിരെ 11 കേസുകളുമുണ്ട്.
17377	[[0.9227612]]	Belgium is India's second largest trade partner with the European Union (EU).	യൂറോപ്യന്‍ യൂണിയനില്‍ (ഇ.യു) ഇന്ത്യയുടെ രണ്ടാമത്തെ ഏറ്റവും വലിയ വ്യാപാരപങ്കാളിയാണ് ബെല്‍ജിയം.	0.9227612	True	True	യൂറോപ്യൻ യൂണിയനിലെ (ഇയു) ഇന്ത്യയുടെ രണ്ടാമത്തെ വലിയ വ്യാപാര പങ്കാളിയാണ് ബെൽജിയം.
17484	[[0.9059067]]	Allah has promised those who believe and do good works forgiveness and a great reward.	സത്യവിശ്വാസം സ്വീകരിക്കുകയും സല്‍ക്കര്‍മങ്ങള്‍ പ്രവര്‍ത്തിക്കുകയും ചെയ്തവര്‍ക്ക് പാപമോചനവും മഹത്തായ പ്രതിഫലവുമുണ്ടെന്ന് അല്ലാഹു വാഗ്ദാനം ചെയ്തിരിക്കുന്നു.	0.9059067	True	True	വിശ്വസിക്കുന്നവരും നല്ല പ്രവൃത്തികള്‍ ചെയ്യുന്നവരും അല്ലാഹു മാപ്പും വലിയ പ്രതിഫലവും വാഗ്ദാനം ചെയ്തിട്ടുണ്ട്.
17833	[[0.90581304]]	Thakur Raja Singh is a member of the Telangana Legislative Assembly representing the Goshamahal assembly constituency in Hyderabad.	ഹൈദരാബാദിലെ ഗോഷ്മഹാല്‍ മണ്ഡലത്തെ തെലങ്കാന നിയമസഭയില്‍ പ്രതിനിധീകരിക്കുന്ന വ്യക്തിയാണ് താക്കൂര്‍ രാജ സിംഗ് ലോത്ത.	0.90581304	True	True	ഹൈദരാബാദിലെ ഗോശാമഹല്‍ നിയമസഭാ മണ്ഡലത്തെ പ്രതിനിധീകരിക്കുന്ന തേലങ്കാന നിയമസഭയിലെ അംഗമാണ് ഠാക്കൂർ രാജാ സിങ്ങ്.
17887	[[0.9558854]]	"""""""An Pango font name. Examples are """"""""Sans 12"""""""" or """"""""Monospace Bold 14""""""""."""""""	"""""""ഒരു Pango അക്ഷരസഞ്ചയംയുടെ പേര്. """"""""Sans 12"""""""" അല്ലെങ്കില്‍ """"""""Monospace Bold 14""""""""ആണ് ഉദാഹരണങ്ങള്‍."""""""	0.9558854	True	True	"""പാങ്ഗോ ഫോണ്ട് നാമം. ഉദാഹരണമായി """"സാൻസ് 12"""" അല്ലെങ്കിൽ """"മോണോസ്പേസ് ബോൾഡ് 14""""."""
17995	[[0.914521]]	Indian skipper Virat Kohli in action against Australia in the second ODI match.	ഓസ്‌ട്രേലിയക്കെതിരെ രണ്ടാം ടെസ്റ്റില്‍ തകര്‍പ്പന്‍ ക്യാച്ചുമായി ഇന്ത്യന്‍ ക്യാപ്റ്റന്‍ വിരാട് കോഹ്‍ലി.	0.914521	True	True	ഓസ്ട്രേലിയക്കെതിരെ രണ്ടാം വൺഡേ മത്സരത്തിൽ ഇന്ത്യൻ ക്യാപ്റ്റൻ വിരാട് കോഹ്‌ലി പ്രവർത്തിക്കുന്നു.
18063	[[0.92321116]]	State Police Chief Loknath Behera said the Kerala Police never turn away people from registering cases.	കേരള പോലീസ് ഒരിക്കലും കേസുകൾ രജിസ്റ്റർ ചെയ്യുന്നതിൽ നിന്ന് പിന്തിരിഞ്ഞിട്ടില്ലെന്ന് കേരള പോലീസ് മേധാവി ലോക്നാഥ് ബെഹ്റ പറഞ്ഞു.	0.92321116	True	True	കേരള പോലീസിന്റെ സ്റ്റേറ്റ് ചീഫ് ലോക്നാഥ് ബെഹെര പറഞ്ഞു, കേസുകൾ രജിസ്റ്റർ ചെയ്യാൻ ആളുകളെ കേരള പോലീസ് ഒരിക്കലും തിരിച്ചുവിടുന്നില്ല.
18096	[[0.90145713]]	After firing at the mosque, around ten policemen had stormed the South Kanara Salafi Movements office just above the mosque.	പള്ളിക്ക് നേരെ വെടിയുതിര്‍ത്തതിന് ശേഷം പത്തോളം പോലിസുകാര്‍ പള്ളിക്ക് തൊട്ട് മുകളിലുള്ള സൗത്ത് കാനറ സലഫി മൂവ്‌മെന്റിന്റെ ഓഫിസിലേക്ക് അതിക്രമിച്ചു കയറി.	0.90145713	True	True	മോസ്കിൽ വെടിവെപ്പിനു ശേഷം, മോസ്കിനു മുകളിൽ സൗത്ത് കനാര സലഫി മൂവ്മെന്റ്സ് ഓഫീസിൽ ഏകദേശം പത്ത് പോലീസുകാർ ആക്രമിച്ചു.
18450	[[0.9072591]]	The Yamaha MT-15 rivals the likes of the Bajaj Pulsar NS200, TVS Apache RTR 200 4V, Suzuki Gixxer 155 and the KTM 125 Duke as well	ബജാജ് പൾസർ NS200, ടിവിഎസ് അപ്പാച്ചെ RTR 200 4V, സുസുക്കി ജിക്സെർ 155, കെടിഎം ഡ്യൂക്ക് 125 എന്നിവയാണ് യമഹ MT-15 ന്റെ വിപണിയിലെ എതിരാളികൾ	0.9072591	True	True	യമഹ എംടി-15 ബജാജ് പൾസർ എൻഎസ് 200, ടിവിഎസ് അപാച്ചെ ആർടിആർ 200 4വി, സുസൂകി ജിക്സർ 155, കെടിഎം 125 ഡ്യൂക്ക് എന്നിവയുമായി മത്സരിക്കുന്നു.
18465	[[0.9334778]]	8: 1 - 23 When are the ten pronouncements mentioned in these verses fulfilled?	8: 1 - 23 — ഈ വാക്യങ്ങളിൽ പരാമർശിച്ചിരിക്കുന്ന പത്ത്‌ അരുളപ്പാടുകൾക്ക് എപ്പോൾ നിവൃത്തിയുണ്ടാകും?	0.9334778	True	True	8: 1-23 ഈ വാക്യങ്ങളിൽ പറഞ്ഞ പത്ത് പ്രഖ്യാപനങ്ങൾ എപ്പോൾ സഫലീകരിക്കപ്പെടുന്നു?
18936	[[0.92135555]]	The survey was conducted at Wayand Wildlife sanctuary, South Wayanad division and North Wayanad division.	വയനാട് വന്യജീവിസങ്കേതം, സൗത്ത് വയനാട് ഡിവിഷൻ, നോർത്ത് വയനാട് ഡിവിഷൻ എന്നിവിടങ്ങളിലായിരുന്നു സർവേ.	0.92135555	True	True	വയനാട് വന്യജീവി സംരക്ഷണ കേന്ദ്രത്തിൽ, സൗത്ത് വയനാട് ഡിവിഷനിൽ, നോർത്ത് വയനാട് ഡിവിഷനിൽ സർവേ നടത്തി.
19112	[[0.9087734]]	Post Office & Police Station Kasdol, Civil & Revenue Distt	പോസ്റ്റ് ഓഫീസ് & പോലീസ് സ്റ്റേഷൻ കസ്ഡോൾ, സിവിൽ, റവന്യൂ ഡിസ്റ്ററ്റ്	0.9087734	True	True	കാസ്ഡോൽ പോസ്റ്റ് ഓഫീസ് & പോലീസ് സ്റ്റേഷൻ, സിവിൽ & റവന്യൂ ജില്ല
19161	[[0.91456413]]	This will be Modis fourth visit to China since 2014.	2014 ന് ശേഷം ഇത് നാലാം തവണയാണ് മോദി ചൈന സന്ദർശിക്കുന്നത്.	0.91456413	True	True	2014 മുതല്‍ ചൈനയിലേക്കുള്ള മോദിയുടെ നാലാം സന്ദർശനമായിരിക്കും ഈയത്.
19255	[[0.9343854]]	( Read 1 Timothy 6: 17 - 19.)	( 1 തിമൊ ​ ഥെ ​ യൊസ്‌ 6: 17 - 19 വായി ​ ക്കുക.)	0.9343854	False	True	1:17-19 തിമോത്തി 6:
19339	[[0.9215401]]	New Delhi: Kerala has approached the Supreme Court seeking a stay on the central government move to hand over the operations of Thiruvananthapuram airport to Adani Enterprises.	ന്യൂഡല്‍ഹി: തിരുവനന്തപുരം വിമാനത്താവള നടത്തിപ്പ് അദാനി എന്റര്‍പ്രൈസസിന് കൈമാറാനുള്ള കേന്ദ്ര സര്‍ക്കാര്‍ നീക്കം സ്റ്റേ ചെയ്യണമെന്ന് ആവശ്യപ്പെട്ട് കേരളം സുപ്രിംകോടതിയെ സമീപിച്ചു.	0.9215401	True	True	ന്യൂ ഡെൽഹി: കേരളം തിരുവനന്തപുരം വിമാനത്താവളത്തിന്റെ പ്രവർത്തനങ്ങൾ അഡാനി എന്റർപ്രൈസസിന് കൈമാറ്റുന്നതിനെ തടയാൻ കേന്ദ്ര സർക്കാരിന്റെ നീക്കത്തിനെതിരെ സുപ്രീം കോടതിയെ സമീപിച്ചിരിക്കുന്നു.
19478	[[0.9153055]]	My government is committed to addressing the issues relating to development of Andhra Pradesh and Telangana.	ആന്ധ്രാ പ്രദേശിന്റെയും തെലങ്കാനയുടെയും വികസനവുമായി ബന്ധപ്പെട്ട പ്രശ്നങ്ങള്‍ പരിഹരിക്കുന്നതിനും എന്റെ സര്‍ക്കാര്‍ പ്രതിജ്ഞാബദ്ധമാണ്‌.	0.9153055	True	True	എന്റെ സർക്കാർ ആന്ധ്രാപ്രദേശിന്റെയും തെലങ്കാനയുടെയും വികസനവുമായി ബന്ധപ്പെട്ട പ്രശ്നങ്ങളെ കൈകാര്യം ചെയ്യുന്നതിന് വിശ്വസ്തമാണ്.
19570	[[0.9025062]]	India, Oman to sign agreement on maritime transport	സമുദ്ര ഗതാഗത മേഖലയിൽ സഹകരണം വർധിപ്പിക്കാനുള്ള കരാറിൽ ഇന്ത്യയും ഒമാനും ഒപ്പുവച്ചു	0.9025062	False	True	ഇന്ത്യ, ഒമാൻ സമുദ്ര ഗതാഗത കരാറിൽ ഒപ്പിടും
19581	[[0.9097463]]	In the 1950 s and 1960 s, bold missionaries, such as Betty Jackson, Elsie Meynberg, Pamela Moseley, and Charlotte Tomaschafsky, spearheaded the work in many isolated towns.	1950 - കളിലും 1960 - കളിലും ബെറ്റി ജാക്‌സൺ, എൽസി മ്യാൻബർഗ്‌, പമല മോസ്‌ലി, ഷാർലൊറ്റ്‌ റ്റോമാഷാഫ്‌സ്‌കി തുടങ്ങിയ ധൈര്യശാലികളായ മിഷനറിമാർ, ഒറ്റപ്പെട്ടു കിടക്കുന്ന പല പട്ടണങ്ങളിലും വേലയ്‌ക്കു നേതൃത്വം വഹിച്ചു.	0.9097463	True	True	1950കളിലും 1960കളിലും ധീരയായ മിഷണറിമാരായ ബെറ്റി ജാക്സൺ, എൽസി മെയ്ന്ബർഗ്, പാമല മോസ്‌ലി, ചാൾലോട്ട് ടോമാഷഫ്സ്കി എന്നിവർ പല ഒറ്റപ്പെട്ട നഗരങ്ങളിലും പ്രവർത്തനം നയിച്ചു.
19891	[[0.9095406]]	A CCTV footage of the incident was released by the police.	ഈ സംഭവത്തിന്‍റെ സി സി ടി വി ദൃശ്യങ്ങളടങ്ങുന്ന തെളിവുകള്‍ പോലീസ് പുറത്തുവിട്ടു.	0.9095406	True	True	സംഭവത്തിന്റെ സിസിടിവി ഫൂട്ടേജ് പോലീസ് പുറത്തിറക്കി.
19930	[[0.90074784]]	He frequently invokes the Congress historical role in winning freedom for India.	ഇന്ത്യക്ക് സ്വാതന്ത്ര്യം നേടിത്തന്നതിൽ കോൺഗ്രസിന്റെ ചരിത്രപരമായ പങ്കിനെക്കുറിച്ച് അയാൾ ഇടയ്ക്കിടെ പറയാറുമുണ്ട്.	0.90074784	True	True	ഇന്ത്യയ്ക്ക് സ്വാതന്ത്ര്യം നേടിയെടുക്കാൻ കോൺഗ്രസ്സിന്റെ ചരിത്രപരമായ പങ്ക് അദ്ദേഹം പതിവായി അനുസ്മരിക്കുന്നു.
19950	[[0.904258]]	In Japan, the service was offered as the On-Demand Virtual System Service (OViSS) and was then launched globally as Fujitsu Global Cloud Platform/S5 (FGCP/S5).	ജപ്പാനിൽ, ഈ സേവനം ഓൺ-ഡിമാൻഡ് വെർച്വൽ സിസ്റ്റം സർവീസ് (ഒവിഎസ്എസ്) ആയി വാഗ്ദാനം ചെയ്തു, തുടർന്ന് ആഗോളതലത്തിൽ ഫുജിറ്റ്സു ഗ്ലോബൽ ക്ലൗഡ് പ്ലാറ്റ്ഫോം / എസ് 5 (എഫ്ജിസിപി / എസ് 5) ആയി അവതരിപ്പിച്ചു.	0.904258	True	True	ജപ്പാനിൽ, സേവനം ഓൺ-ഡിമാൻഡ് വെർച്വൽ സിസ്റ്റം സേവനം (OViSS) എന്നായി അവതരിപ്പിക്കുകയും പിന്നീട് ഫുജിറ്റ്സു ഗ്ലോബൽ ക്ലൗഡ് പ്ലാറ്റ്ഫോം/എസ്5 (FGCP/എസ്5) എന്നായി ലോകവ്യാപകമായി അവതരിപ്പിക്കുകയും ചെയ്തു.
20171	[[0.9211526]]	From that time until the 1800 s, their beehives were made from hollow tree trunks.	അന്നുമുതൽ 1800 - കൾ വരെയുള്ള കാലഘട്ടത്തിൽ അവരുടെ തേനീച്ചക്കൂടുകൾ മരങ്ങളുടെ പൊള്ളയായ തായ്‌ത്തടികൾ കൊണ്ട് ഉണ്ടാക്കിയവ ആയിരുന്നു.	0.9211526	True	True	ആ സമയം മുതൽ 1800 കളിൽ വരെ, അവരുടെ തേനീച്ചകൂടുകൾ ഒഴിഞ്ഞ മരത്തടികളിൽ നിർമ്മിച്ചിരുന്നു.
20282	[[0.9215468]]	The highest mountain in the area of the park is 1,351 m high Khao Rom.	ഉദ്യാനം നിലനിൽക്കുന്ന പ്രദേശത്തെ ഏറ്റവും ഉയരം കൂടിയ പർവ്വതം 1,351 മീറ്റർ ഉയരമുള്ള ഖാവോ റോം ആണ്.	0.9215468	True	True	പാർക്കിന്റെ പ്രദേശത്തെ ഏറ്റവും ഉയരമുള്ള മല ഖാവോ റോം 1,351 മീറ്റർ ഉയരമുള്ളതാണ്.
20365	[[0.94013447]]	This is what the Bible teaches. Mark 5: 22 - 24, 35 - 42. John 5: 28, 29.	ഇതാണ്‌ ബൈബിൾ പഠിപ്പിക്കുന്നത്‌. ​ —⁠ മർക്കോസ്‌ 5: ​ 22 - 24, 35 - 42. യോഹന്നാൻ 5: ​ 28, 29.	0.94013447	True	True	ഇതാണ് ബൈബിൾ പഠിപ്പിക്കുന്നത്. മാർക്ക് 5: 22-24, 35-42. യോഹന്നാൻ 5: 28, 29.
20389	[[0.90188897]]	Trump did not cite a specific event in his tweet or provide details.	ട്വീറ്റില്‍ ഏതെങ്കിലും ഒരു പ്രത്യേക സംഭവത്തെ ഉദ്ധരിക്കുകയോ കൂടുതല്‍ വിശദാംശങ്ങള്‍ നല്‍കുകയോ ട്രംപ് നല്‍കിയിട്ടില്ല.	0.90188897	True	True	ട്രംപ് തന്റെ ട്വീറ്റിൽ ഒരു പ്രത്യേക സംഭവത്തെക്കുറിച്ചോ വിശദാംശങ്ങളോ നൽകിയിട്ടില്ല.
20391	[[0.917012]]	As many as 93.5 per cent of those sentenced to death for terror offences were Dalits or religious minorities.	ഭീകരതയുമായി ബന്ധപ്പെട്ട കുറ്റങ്ങളില്‍ മരണം വിധിക്കപ്പെട്ടവരില്‍ 93.5 ശതമാനം ദലിതുകളോ മത ന്യൂനപക്ഷങ്ങളോ ആണ്.	0.917012	True	True	ഭീകരപ്രവർത്തനക്കുറ്റങ്ങൾക്കായി വധശിക്ഷ വിധിക്കപ്പെട്ടവരിൽ 93.5 ശതമാനം പേർ ദളിതർ അല്ലെങ്കിൽ മതന്യൂനപക്ഷങ്ങളായിരുന്നു.
20454	[[0.9127341]]	New Delhi: The Reserve Bank of India (RBI) has told the Delhi High Court that Google Pay is a third party app provider (TPAP) and does not operate any payment systems.	മുംബൈ: ഗൂഗിൾ പേ മൂന്നാം കക്ഷി പേയ്മെന്റ് ആപ്ലിക്കേഷൻ ദാതാവാണ് (ടിപിഎപി), പേയ്‌മെന്റ് സംവിധാനങ്ങളൊന്നും പ്ലാറ്റ്ഫോം പ്രവർത്തിപ്പിക്കുന്നില്ലെന്നും റിസർവ് ബാങ്ക് ഓഫ് ഇന്ത്യ (ആർ‌ബി‌ഐ) ദില്ലി ഹൈക്കോടതിയെ അറിയിച്ചു.	0.9127341	True	True	ന്യൂ ഡെൽഹി: ഇന്ത്യയിലെ റിസർവ് ബാങ്ക് (ആർബിഐ) ഡെൽഹി ഹൈക്കോടതിയോട് പറഞ്ഞത്, ഗൂഗിൾ പേ ഒരു മൂന്നാം കക്ഷി ആപ്പ് പ്രൊവൈഡർ (ടിപിഎപി) ആണ്, അത് ഒരു പേയ്മെന്റ് സിസ്റ്റം പ്രവർത്തിപ്പിക്കുന്നില്ല.
20588	[[0.9285641]]	Luthers 15 - day journey from Wittenberg to Worms in April 1521 was like a triumphal procession.	1521 ഏപ്രിൽ മാസത്തിൽ വിറ്റൻബർഗിൽനിന്ന് വേംസിലേക്കു ലൂഥർ നടത്തിയ 15 ദിവസത്തെ യാത്ര ഒരു വിജയഘോഷയാത്ര പോലെ ആയിരുന്നു.	0.9285641	True	True	ഏപ്രിൽ 1521-ൽ വിറ്റൻബർഗിൽ നിന്ന് വോർംസിലേക്കുള്ള ലൂഥറിന്റെ 15 ദിവസത്തെ യാത്ര ഒരു വിജയാത്മക പ്രക്രിയയായിരുന്നു.
20711	[[0.91540384]]	The Congress president criticised former Union minister P Chidambaram, Madhya Pradesh Chief Minister Kamal Nath and Rajasthan Chief Minister Ashok Gehlot.	മധ്യപ്രദേശ് മുഖ്യമന്ത്രി കമല്‍നാഥ്, രാജസ്ഥാന്‍ മുഖ്യമന്ത്രി അശോക് ഗെലോട്ട്, മുന്‍ കേന്ദ്രധനമന്ത്രി പി. ചിദംബരം എന്നിവരെയാണ് രാഹുല്‍ പേരെടുത്തു വിമര്‍ശിച്ചത്.	0.91540384	True	True	കോൺഗ്രസ് പ്രസിഡന്റ് മുൻ കേന്ദ്രമന്ത്രി പി ചിദംബരം, മധ്യപ്രദേശ് മുഖ്യമന്ത്രി കമല്‍ നാഥ്, രാജസ്ഥാന്‍ മുഖ്യമന്ത്രി അശോക് ഗെഹ്‌ലോട്ടിനെ വിമർശിച്ചു.
21044	[[0.91178584]]	The Prime Minister, Shri Narendra Modi, has paid tributes to Babu Jagjivan Ram on his death anniversary.	ചരമവാര്‍ഷികദിനത്തില്‍ ബാബു ജഗ്ജീവന്‍ റാമിന് പ്രധാനമന്ത്രി ശ്രീ. നരേന്ദ്ര മോദി ആദരാഞ്ജലി അര്‍പ്പിച്ചു.	0.91178584	True	True	പ്രധാനമന്ത്രി ശ്രീ നരേന്ദ്ര മോദി ബാബു ജഗ്ജീവൻ റാമിന്റെ ചരമവാർഷികത്തിൽ ആദരാഞ്ജലികൾ അർപ്പിച്ചു.
21065	[[0.9229866]]	When their fourth child was six weeks old, Stephen Swain sold the chair factory and the family moved, first to Zanesville, Ohio, and later to Indiana.	അവരുടെ നാലാമത്തെ കുട്ടിക്ക് ആറാഴ്ച്ച പ്രായമായപ്പോൾ സ്റ്റീഫൻ സ്വയിൻ കസേര നിർമ്മാണശാല വിറ്റഴിക്കുകയും കുടുംബം ആദ്യം ഓഹായോയിലെ സാനെസ്വില്ലെയിലേയ്ക്കു പിന്നീട് ഇന്ത്യാനയിലേയ്ക്കും പോയി.	0.9229866	True	True	അവരുടെ നാലാമത്തെ കുട്ടി ആറാഴ്ച പ്രായമുള്ളപ്പോൾ, സ്റ്റീഫൻ സ്വെയിൻ ചെയർ ഫാക്ടറി വിറ്റു, കുടുംബം ആദ്യം ഒഹായോയിലെ സെയ്ൻസ്‌വില്ലെയിലേക്കും പിന്നീട് ഇന്ത്യാനയിലേക്കും മാറി.
21118	[[0.9277403]]	Kochi: The prosecution has asked the court to cancel the bail granted to actor Dileep in connection with the actress attack case.	കൊച്ചി: നടിയെ ആക്രമിച്ച കേസിൽ പ്രതിയായ നടൻ ദിലീപിന്റെ ജാമ്യം റദ്ദാക്കണമെന്ന് ആവശ്യപ്പെട്ട് പ്രോസിക്യൂഷൻ വിചാരണ കോടതിയെ സമീപിച്ചു.	0.9277403	True	True	കൊച്ചി: നടിയെ ആക്രമിച്ച കേസിലെ നടൻ ദിലീപിന് ലഭിച്ച ജാമ്യത്തിനെ റദ്ദാക്കാൻ പ്രോസിക്യൂഷൻ കോടതിയോട് അപേക്ഷിച്ചു.
21160	[[0.92572755]]	Of course, traveling overseers and other Christians need our loving hospitality too. 1 Peter 4: 9. 3 John 5 - 8.	തീർച്ചയായും, സഞ്ചാര മേൽവിചാരകന്മാർക്കും മറ്റു ക്രിസ്‌ത്യാനികൾക്കും നമ്മുടെ സ്‌നേഹപുരസ്സരമായ ആതിഥ്യം ആവശ്യമാണ്‌. — 1 പത്രൊസ്‌ 4: 9. 3 യോഹന്നാൻ 5 - 8.	0.92572755	True	True	അത്തരം സഞ്ചാരികളായ മേൽനോട്ടക്കാരും മറ്റു ക്രിസ്ത്യാനികളും നമ്മുടെ സ്നേഹപൂർണ്ണമായ അതിഥിസത്കാരത്തിന് അർഹരാണ്. 1 പേത്രോസ് 4: 9. 3 യോഹന്നാൻ 5 - 8.
21173	[[0.9084352]]	10 MLAs From SDF Join BJP, Party Becomes Main Opposition In Sikkim Assembly	സിക്കിമില്‍ എസ്ഡിഎഫിലെ 10 എംഎല്‍എമാര്‍ ബിജെപിയില്‍ ചേര്‍ന്നു, ശൂന്യതയില്‍ നിന്ന് പ്രതിപക്ഷമായി മാറി	0.9084352	True	True	എസ്ഡിഎഫിൽ നിന്നുള്ള 10 എംഎൽഎകൾ ബിജെപിയിൽ ചേർന്നു, സിക്കിം അസംബ്ലിയിൽ പ്രധാന പ്രതിപക്ഷമായി പാർട്ടി.
21184	[[0.9146549]]	Uruzgan (Pashto: . Persian: ), also spelled as Urozgan or Oruzgan, is one of the thirty-four provinces of Afghanistan.	ഉറുസ്ഗാൻ, ഒറുസ്ഗൻ അല്ലെങ്കിൽ ഒറോസ്ഗാൻ എന്നിങ്ങനെയും ഉഛരിക്കുന്ന ഉറോസ്ഗാൻ (പഷ്തു: اروزګان. പേർഷ്യൻ: اروزگان) അഫ്ഗാനിസ്ഥാനിലെ മുപ്പത്തിനാലു പ്രവിശ്യകളിലൊന്നാണ്.	0.9146549	True	True	ഉറുസ്ഗാൻ (പഷ്തോ: اروزګان. പേർഷ്യൻ: اروزگان), ഉറോസ്ഗാൻ അല്ലെങ്കിൽ ഒറുസ്ഗാൻ എന്നും അറിയപ്പെടുന്നു, അഫ്ഗാനിസ്ഥാന്റെ 34 പ്രവിശ്യകളിൽ ഒന്നാണ്.
