idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
17887	[[0.9558854]]	"""""""An Pango font name. Examples are """"""""Sans 12"""""""" or """"""""Monospace Bold 14""""""""."""""""	"""""""ഒരു Pango അക്ഷരസഞ്ചയംയുടെ പേര്. """"""""Sans 12"""""""" അല്ലെങ്കില്‍ """"""""Monospace Bold 14""""""""ആണ് ഉദാഹരണങ്ങള്‍."""""""	0.9558854	True	True	"അവരുടെ പാങ്ങോ ഫോണ്ട് നേമുകൾ. ഉദാഹരണങ്ങൾ ആണ് ""സാൻസ് 12"" അല്ലെങ്കിൽ ""മോണോസ്പേസ് ബോൾഡ് 14""."
17995	[[0.914521]]	Indian skipper Virat Kohli in action against Australia in the second ODI match.	ഓസ്‌ട്രേലിയക്കെതിരെ രണ്ടാം ടെസ്റ്റില്‍ തകര്‍പ്പന്‍ ക്യാച്ചുമായി ഇന്ത്യന്‍ ക്യാപ്റ്റന്‍ വിരാട് കോഹ്‍ലി.	0.914521	True	True	ഇന്ത്യൻ ടീം ക്യാപ്റ്റന്മാരായ വിരാട് കോഹ്‌ലി ഓസ്ട്രേലിയക്കെതിരെ രണ്ടാം വന്ദർ മത്സരത്തിൽ പ്രവർത്തിക്കുന്നു.
18063	[[0.92321116]]	State Police Chief Loknath Behera said the Kerala Police never turn away people from registering cases.	കേരള പോലീസ് ഒരിക്കലും കേസുകൾ രജിസ്റ്റർ ചെയ്യുന്നതിൽ നിന്ന് പിന്തിരിഞ്ഞിട്ടില്ലെന്ന് കേരള പോലീസ് മേധാവി ലോക്നാഥ് ബെഹ്റ പറഞ്ഞു.	0.92321116	True	True	സ്റ്റേറ്റ് പോലീസ് ചീഫമാർ ലോക്നാഥ് ബെഹെറ പറഞ്ഞു, കേരള പോലീസ് ആരും കേസുകൾ രേജിസ്റ്റർ ചെയ്യാൻ തള്ളിക്കളയില്ല.
18096	[[0.90145713]]	After firing at the mosque, around ten policemen had stormed the South Kanara Salafi Movements office just above the mosque.	പള്ളിക്ക് നേരെ വെടിയുതിര്‍ത്തതിന് ശേഷം പത്തോളം പോലിസുകാര്‍ പള്ളിക്ക് തൊട്ട് മുകളിലുള്ള സൗത്ത് കാനറ സലഫി മൂവ്‌മെന്റിന്റെ ഓഫിസിലേക്ക് അതിക്രമിച്ചു കയറി.	0.90145713	True	True	മോസ്കിനുമേൽ വെടിയുതിർത്തതിനുശേഷം, പത്തോളം പൊലീസുകാർ മോസ്കിനു മുകളിൽ സൗത്ത് കനാര സലഫി പ്രസ്ഥാനത്തിന്റെ ഓഫീസിൽ ആക്രമിക്കുകയായിരുന്നു.
18450	[[0.9072591]]	The Yamaha MT-15 rivals the likes of the Bajaj Pulsar NS200, TVS Apache RTR 200 4V, Suzuki Gixxer 155 and the KTM 125 Duke as well	ബജാജ് പൾസർ NS200, ടിവിഎസ് അപ്പാച്ചെ RTR 200 4V, സുസുക്കി ജിക്സെർ 155, കെടിഎം ഡ്യൂക്ക് 125 എന്നിവയാണ് യമഹ MT-15 ന്റെ വിപണിയിലെ എതിരാളികൾ	0.9072591	True	True	യമഹ എംടി-15 ബജാജ് പൾസര്‍ എൻഎസ് 200, ടിവിഎസ് അപച്ചെ ആർടിആർ 200 4വി, സുസുകി ജിക്സര്‍ 155, കെടിഎം 125 ഡ്യൂക്കുകളെയും അവരുടെ എതിരാളികളാണു.
18465	[[0.9334778]]	8: 1 - 23 When are the ten pronouncements mentioned in these verses fulfilled?	8: 1 - 23 — ഈ വാക്യങ്ങളിൽ പരാമർശിച്ചിരിക്കുന്ന പത്ത്‌ അരുളപ്പാടുകൾക്ക് എപ്പോൾ നിവൃത്തിയുണ്ടാകും?	0.9334778	True	True	ഈ വാക്യങ്ങളിൽ പറഞ്ഞിട്ടുള്ള പതിന് പ്രഖ്യാപനങ്ങളുടെ നിവൃത്തി എപ്പോൾ സംഭവിക്കുന്നു?
18936	[[0.92135555]]	The survey was conducted at Wayand Wildlife sanctuary, South Wayanad division and North Wayanad division.	വയനാട് വന്യജീവിസങ്കേതം, സൗത്ത് വയനാട് ഡിവിഷൻ, നോർത്ത് വയനാട് ഡിവിഷൻ എന്നിവിടങ്ങളിലായിരുന്നു സർവേ.	0.92135555	True	True	സർവേ വയനാട് വന്യജീവി സംരക്ഷണ കേന്ദ്രത്തിൽ, സൗത്ത് വയനാട് ഡിവിഷനുകളിൽ, നോർത്ത് വയനാട് ഡിവിഷനുകളിൽ.
19112	[[0.9087734]]	Post Office & Police Station Kasdol, Civil & Revenue Distt	പോസ്റ്റ് ഓഫീസ് & പോലീസ് സ്റ്റേഷൻ കസ്ഡോൾ, സിവിൽ, റവന്യൂ ഡിസ്റ്ററ്റ്	0.9087734	True	True	പോസ്റ്റ് ഓഫീസും പോലീസ് സ്റ്റേഷനുകളും കാസ്ദോൽ, സിവിൽ ആൻഡ് റെവന്യൂ ജില്ലകൾ
19161	[[0.91456413]]	This will be Modis fourth visit to China since 2014.	2014 ന് ശേഷം ഇത് നാലാം തവണയാണ് മോദി ചൈന സന്ദർശിക്കുന്നത്.	0.91456413	True	True	ഇത് 2014 മുതല്‍ ചൈനയിലേക്കുള്ള മോദിമാർക്കുള്ള നാലാം സന്ദർശനമായിരിക്കും.
19255	[[0.9343854]]	( Read 1 Timothy 6: 17 - 19.)	( 1 തിമൊ ​ ഥെ ​ യൊസ്‌ 6: 17 - 19 വായി ​ ക്കുക.)	0.9343854	False	True	അവരെ ഒന്നാം തിമോത്തി 6: 17-19 വായിക്കുക.
19339	[[0.9215401]]	New Delhi: Kerala has approached the Supreme Court seeking a stay on the central government move to hand over the operations of Thiruvananthapuram airport to Adani Enterprises.	ന്യൂഡല്‍ഹി: തിരുവനന്തപുരം വിമാനത്താവള നടത്തിപ്പ് അദാനി എന്റര്‍പ്രൈസസിന് കൈമാറാനുള്ള കേന്ദ്ര സര്‍ക്കാര്‍ നീക്കം സ്റ്റേ ചെയ്യണമെന്ന് ആവശ്യപ്പെട്ട് കേരളം സുപ്രിംകോടതിയെ സമീപിച്ചു.	0.9215401	True	True	ന്യൂഡൽഹി: കേരളം സുപ്രീം കോടതിയെ സമീപിച്ചിരിക്കുന്നു, അടാനി എന്റർപ്രൈസസിന് തിരുവനന്തപുരം എയർപോർട്ടിന്റെ പ്രവർത്തനങ്ങൾ കൈമാറുന്നത് തടയാൻ കേന്ദ്ര സർക്കാരിന്റെ നീക്കത്തിൽ.
19478	[[0.9153055]]	My government is committed to addressing the issues relating to development of Andhra Pradesh and Telangana.	ആന്ധ്രാ പ്രദേശിന്റെയും തെലങ്കാനയുടെയും വികസനവുമായി ബന്ധപ്പെട്ട പ്രശ്നങ്ങള്‍ പരിഹരിക്കുന്നതിനും എന്റെ സര്‍ക്കാര്‍ പ്രതിജ്ഞാബദ്ധമാണ്‌.	0.9153055	True	True	എന്റെ സർക്കാരുകൾ ആന്ധ്രാപ്രദേശിന്റെയും തെലങ്കാനയുടെയും വികസനവുമായി ബന്ധപ്പെട്ട പ്രശ്നങ്ങളെ കൈകാര്യം ചെയ്യാൻ വിശ്വസ്തരാണ്.
19570	[[0.9025062]]	India, Oman to sign agreement on maritime transport	സമുദ്ര ഗതാഗത മേഖലയിൽ സഹകരണം വർധിപ്പിക്കാനുള്ള കരാറിൽ ഇന്ത്യയും ഒമാനും ഒപ്പുവച്ചു	0.9025062	False	True	ഇന്ത്യയും ഒമാനും സമുദ്ര ഗതാഗത കരാറിൽ ഒപ്പുവയ്ക്കും
19581	[[0.9097463]]	In the 1950 s and 1960 s, bold missionaries, such as Betty Jackson, Elsie Meynberg, Pamela Moseley, and Charlotte Tomaschafsky, spearheaded the work in many isolated towns.	1950 - കളിലും 1960 - കളിലും ബെറ്റി ജാക്‌സൺ, എൽസി മ്യാൻബർഗ്‌, പമല മോസ്‌ലി, ഷാർലൊറ്റ്‌ റ്റോമാഷാഫ്‌സ്‌കി തുടങ്ങിയ ധൈര്യശാലികളായ മിഷനറിമാർ, ഒറ്റപ്പെട്ടു കിടക്കുന്ന പല പട്ടണങ്ങളിലും വേലയ്‌ക്കു നേതൃത്വം വഹിച്ചു.	0.9097463	True	True	1950-കളിലും 1960-കളിലും, ബെറ്റി ജാക്സൺ, എല്സി മെയ്ൻബർഗ്, പാമല മോസ്ലി, ചാൾലോട്ട് ടോമാസ്ചാഫ്സ്കി തുടങ്ങിയ ധീര മിഷണറിമാർ അനേകം ഒറ്റപ്പെട്ട പട്ടണങ്ങളിൽ പ്രവർത്തനമാരംഭിച്ചു.
19891	[[0.9095406]]	A CCTV footage of the incident was released by the police.	ഈ സംഭവത്തിന്‍റെ സി സി ടി വി ദൃശ്യങ്ങളടങ്ങുന്ന തെളിവുകള്‍ പോലീസ് പുറത്തുവിട്ടു.	0.9095406	True	True	സംഭവത്തിന്റെ സിസിടിവി ഫൂട്ടേജ് പോലീസുകാർ പുറത്തുവിട്ടു.
19930	[[0.90074784]]	He frequently invokes the Congress historical role in winning freedom for India.	ഇന്ത്യക്ക് സ്വാതന്ത്ര്യം നേടിത്തന്നതിൽ കോൺഗ്രസിന്റെ ചരിത്രപരമായ പങ്കിനെക്കുറിച്ച് അയാൾ ഇടയ്ക്കിടെ പറയാറുമുണ്ട്.	0.90074784	True	True	അദ്ദേഹങ്ങൾ ഇന്ത്യയ്ക്ക് സ്വാതന്ത്ര്യം നേടിയെടുക്കുന്നതിൽ കോൺഗ്രസ്സിന്റെ ചരിത്രപരമായ പങ്കിനെ പതിവായി ഉദ്ധരിക്കുന്നു.
19950	[[0.904258]]	In Japan, the service was offered as the On-Demand Virtual System Service (OViSS) and was then launched globally as Fujitsu Global Cloud Platform/S5 (FGCP/S5).	ജപ്പാനിൽ, ഈ സേവനം ഓൺ-ഡിമാൻഡ് വെർച്വൽ സിസ്റ്റം സർവീസ് (ഒവിഎസ്എസ്) ആയി വാഗ്ദാനം ചെയ്തു, തുടർന്ന് ആഗോളതലത്തിൽ ഫുജിറ്റ്സു ഗ്ലോബൽ ക്ലൗഡ് പ്ലാറ്റ്ഫോം / എസ് 5 (എഫ്ജിസിപി / എസ് 5) ആയി അവതരിപ്പിച്ചു.	0.904258	True	True	ജപ്പാനിൽ, അവർ ഓൺ-ഡിമാൻഡ് വെർച്വൽ സിസ്റ്റം സർവീസ് (ഒവിഎസ്എസ്) എന്ന് സേവനം അവതരിപ്പിച്ചു, തുടർന്ന് അവർ ഫുജിട്സു ഗ്ലോബൽ ക്ലൗഡ് പ്ലാറ്റ്ഫോം/എസ്5 (എഫ്ജിസിപി/എസ്5) എന്ന് ഇത് ലോകമെമ്പാടും അവതരിപ്പിച്ചു.
20171	[[0.9211526]]	From that time until the 1800 s, their beehives were made from hollow tree trunks.	അന്നുമുതൽ 1800 - കൾ വരെയുള്ള കാലഘട്ടത്തിൽ അവരുടെ തേനീച്ചക്കൂടുകൾ മരങ്ങളുടെ പൊള്ളയായ തായ്‌ത്തടികൾ കൊണ്ട് ഉണ്ടാക്കിയവ ആയിരുന്നു.	0.9211526	True	True	ആ കാലം മുതൽ 1800 കളിൽ വരെ അവരുടെ തേനീച്ചകൂടുകൾ ഒഴുകുന്ന മരപ്പൊത്തുകളിൽ നിർമ്മിച്ചിരുന്നു.
20282	[[0.9215468]]	The highest mountain in the area of the park is 1,351 m high Khao Rom.	ഉദ്യാനം നിലനിൽക്കുന്ന പ്രദേശത്തെ ഏറ്റവും ഉയരം കൂടിയ പർവ്വതം 1,351 മീറ്റർ ഉയരമുള്ള ഖാവോ റോം ആണ്.	0.9215468	True	True	പാർക്കിന്റെ പ്രദേശത്തെ ഏറ്റവും ഉയരമുള്ള മല ഖാവോ റോം 1,351 മീറ്റർ ഉയരമുണ്ട്.
20365	[[0.94013447]]	This is what the Bible teaches. Mark 5: 22 - 24, 35 - 42. John 5: 28, 29.	ഇതാണ്‌ ബൈബിൾ പഠിപ്പിക്കുന്നത്‌. ​ —⁠ മർക്കോസ്‌ 5: ​ 22 - 24, 35 - 42. യോഹന്നാൻ 5: ​ 28, 29.	0.94013447	True	True	ഇതാണ് ബൈബിൾ അവരെ പഠിപ്പിക്കുന്നത്. മാർക്ക് 5: 22 - 24, 35 - 42. യോഹന്നാൻ 5: 28, 29.
20389	[[0.90188897]]	Trump did not cite a specific event in his tweet or provide details.	ട്വീറ്റില്‍ ഏതെങ്കിലും ഒരു പ്രത്യേക സംഭവത്തെ ഉദ്ധരിക്കുകയോ കൂടുതല്‍ വിശദാംശങ്ങള്‍ നല്‍കുകയോ ട്രംപ് നല്‍കിയിട്ടില്ല.	0.90188897	True	True	ട്രംപ് അദ്ദേഹാർ അവരുടെ ട്വീറ്റിൽ ഒരു പ്രത്യേക സംഭവത്തെയും വിവരങ്ങളും പരാമർശിക്കാതെ ഉപേക്ഷിച്ചു.
20391	[[0.917012]]	As many as 93.5 per cent of those sentenced to death for terror offences were Dalits or religious minorities.	ഭീകരതയുമായി ബന്ധപ്പെട്ട കുറ്റങ്ങളില്‍ മരണം വിധിക്കപ്പെട്ടവരില്‍ 93.5 ശതമാനം ദലിതുകളോ മത ന്യൂനപക്ഷങ്ങളോ ആണ്.	0.917012	True	True	ആത്മഹത്യാക്കും മതസംഘടനകളുടെ കേസുകളിൽ വധശിക്ഷയ്ക്ക് വിധിക്കപ്പെട്ടവരിൽ 93.5 ശതമാനം പേരും ദളിതർ അല്ലെങ്കിൽ മതന്യൂനപക്ഷങ്ങളായിരുന്നു.
20454	[[0.9127341]]	New Delhi: The Reserve Bank of India (RBI) has told the Delhi High Court that Google Pay is a third party app provider (TPAP) and does not operate any payment systems.	മുംബൈ: ഗൂഗിൾ പേ മൂന്നാം കക്ഷി പേയ്മെന്റ് ആപ്ലിക്കേഷൻ ദാതാവാണ് (ടിപിഎപി), പേയ്‌മെന്റ് സംവിധാനങ്ങളൊന്നും പ്ലാറ്റ്ഫോം പ്രവർത്തിപ്പിക്കുന്നില്ലെന്നും റിസർവ് ബാങ്ക് ഓഫ് ഇന്ത്യ (ആർ‌ബി‌ഐ) ദില്ലി ഹൈക്കോടതിയെ അറിയിച്ചു.	0.9127341	True	True	ന്യൂ ഡെൽഹി: റിസർവ് ബാങ്ക് ഓഫ് ഇന്ത്യയുടെ (ആർബിഐ) അഭിപ്രായത്തിൽ, ഗൂഗിൾ പേയ് ഒരു തൃതീയ പാർട്ടി അപ്ലിക്കേഷൻ പ്രോവൈഡർ (ടിപിഎപി) ആണെന്നും, അവർ ഒരു പേയ്മെന്റ് സിസ്റ്റം നടത്തുന്നില്ല.
20588	[[0.9285641]]	Luthers 15 - day journey from Wittenberg to Worms in April 1521 was like a triumphal procession.	1521 ഏപ്രിൽ മാസത്തിൽ വിറ്റൻബർഗിൽനിന്ന് വേംസിലേക്കു ലൂഥർ നടത്തിയ 15 ദിവസത്തെ യാത്ര ഒരു വിജയഘോഷയാത്ര പോലെ ആയിരുന്നു.	0.9285641	True	True	ലൂഥറുടെ വിട്ടൻബർഗിൽ നിന്നും വോർംസിലേക്കുള്ള 15-ദിവസയാത്രയിൽ ഏപ്രിൽ 1521-ൽ ഒരു വിജയപ്രക്രിയയെപ്പോലെയായിരുന്നു.
20711	[[0.91540384]]	The Congress president criticised former Union minister P Chidambaram, Madhya Pradesh Chief Minister Kamal Nath and Rajasthan Chief Minister Ashok Gehlot.	മധ്യപ്രദേശ് മുഖ്യമന്ത്രി കമല്‍നാഥ്, രാജസ്ഥാന്‍ മുഖ്യമന്ത്രി അശോക് ഗെലോട്ട്, മുന്‍ കേന്ദ്രധനമന്ത്രി പി. ചിദംബരം എന്നിവരെയാണ് രാഹുല്‍ പേരെടുത്തു വിമര്‍ശിച്ചത്.	0.91540384	True	True	കോൺഗ്രസ് അധ്യക്ഷന്മാർ മുൻ കേന്ദ്ര മന്ത്രിമാരായ പി ചിദംബരനെയും മധ്യപ്രദേശ് മുഖ്യമന്ത്രിമാരായ കമല്‍ നാഥിനെയും രാജസ്ഥാന്‍ മുഖ്യമന്ത്രിമാരായ അശോക് ഗഹ്‌ലോട്ടിനെയും വിമർശിച്ചു.
21044	[[0.91178584]]	The Prime Minister, Shri Narendra Modi, has paid tributes to Babu Jagjivan Ram on his death anniversary.	ചരമവാര്‍ഷികദിനത്തില്‍ ബാബു ജഗ്ജീവന്‍ റാമിന് പ്രധാനമന്ത്രി ശ്രീ. നരേന്ദ്ര മോദി ആദരാഞ്ജലി അര്‍പ്പിച്ചു.	0.91178584	True	True	പ്രധാനമന്ത്രിമാര്‍ ശ്രീ നരേന്ദ്ര മോദിമാര്‍ ബാബു ജഗ്ജീവന്‍ റാമിന്റെ ചരമദിവസത്തില്‍ ആദരങ്ങള്‍ അര്‍പ്പിച്ചിട്ടുണ്ട്.
21065	[[0.9229866]]	When their fourth child was six weeks old, Stephen Swain sold the chair factory and the family moved, first to Zanesville, Ohio, and later to Indiana.	അവരുടെ നാലാമത്തെ കുട്ടിക്ക് ആറാഴ്ച്ച പ്രായമായപ്പോൾ സ്റ്റീഫൻ സ്വയിൻ കസേര നിർമ്മാണശാല വിറ്റഴിക്കുകയും കുടുംബം ആദ്യം ഓഹായോയിലെ സാനെസ്വില്ലെയിലേയ്ക്കു പിന്നീട് ഇന്ത്യാനയിലേയ്ക്കും പോയി.	0.9229866	True	True	അവരുടെ നാലാമത്തെ കുട്ടി ആറാഴ്ച്ച പ്രായമുള്ളപ്പോൾ, സ്റ്റീഫൻ സ്വെയിൻ ചെയർ ഫാക്ടറി വിറ്റു, കുടുംബം ആദ്യം ഒഹായോയിലെ സെയ്ന്വില്ലെയിലേക്കും പിന്നീട് ഇന്ത്യാനയിലേക്കും മാറി.
21118	[[0.9277403]]	Kochi: The prosecution has asked the court to cancel the bail granted to actor Dileep in connection with the actress attack case.	കൊച്ചി: നടിയെ ആക്രമിച്ച കേസിൽ പ്രതിയായ നടൻ ദിലീപിന്റെ ജാമ്യം റദ്ദാക്കണമെന്ന് ആവശ്യപ്പെട്ട് പ്രോസിക്യൂഷൻ വിചാരണ കോടതിയെ സമീപിച്ചു.	0.9277403	True	True	കൊച്ചി: പ്രോസിക്യൂഷൻ അവർക്ക് കോടതിയോട് നടൻ ദിലീപിനു അനുവദിച്ച ജാമ്യത്തിനെ റദ്ദാക്കണമെന്ന് ആവശ്യപ്പെട്ടിരിക്കുന്നു.
21160	[[0.92572755]]	Of course, traveling overseers and other Christians need our loving hospitality too. 1 Peter 4: 9. 3 John 5 - 8.	തീർച്ചയായും, സഞ്ചാര മേൽവിചാരകന്മാർക്കും മറ്റു ക്രിസ്‌ത്യാനികൾക്കും നമ്മുടെ സ്‌നേഹപുരസ്സരമായ ആതിഥ്യം ആവശ്യമാണ്‌. — 1 പത്രൊസ്‌ 4: 9. 3 യോഹന്നാൻ 5 - 8.	0.92572755	True	True	അതിനാൽ, സഞ്ചാര അധികാരികളും മറ്റു ക്രിസ്ത്യാനികളും ഞങ്ങളുടെ സ്നേഹപൂർവമായ അതിഥേയത്വത്തിനും അർഹരാണ്. 1 പീറ്റർ 4: 9. 3 ജോണ് 5 - 8.
21173	[[0.9084352]]	10 MLAs From SDF Join BJP, Party Becomes Main Opposition In Sikkim Assembly	സിക്കിമില്‍ എസ്ഡിഎഫിലെ 10 എംഎല്‍എമാര്‍ ബിജെപിയില്‍ ചേര്‍ന്നു, ശൂന്യതയില്‍ നിന്ന് പ്രതിപക്ഷമായി മാറി	0.9084352	True	True	എസ്ഡിഎഫില്‍ നിന്നുള്ള 10 എംഎല്ലാകള്‍ ബിജെപിയിലേക്ക് ചേരുന്നു, പാര്‍ട്ടി സിക്കിം അസംബ്ലിയിലെ പ്രധാന പ്രതിപക്ഷമാകുന്നു
21184	[[0.9146549]]	Uruzgan (Pashto: . Persian: ), also spelled as Urozgan or Oruzgan, is one of the thirty-four provinces of Afghanistan.	ഉറുസ്ഗാൻ, ഒറുസ്ഗൻ അല്ലെങ്കിൽ ഒറോസ്ഗാൻ എന്നിങ്ങനെയും ഉഛരിക്കുന്ന ഉറോസ്ഗാൻ (പഷ്തു: اروزګان. പേർഷ്യൻ: اروزگان) അഫ്ഗാനിസ്ഥാനിലെ മുപ്പത്തിനാലു പ്രവിശ്യകളിലൊന്നാണ്.	0.9146549	True	True	ഉറുസ്ഗാൻ (പഷ്തോ: ؤ. പേർഷ്യൻ: ), ഉറോസ്ഗാനോ ഒരുസ്ഗാനെന്നും എഴുതപ്പെടുന്നു, അഫ്ഗാനിസ്ഥാന്റെ മുപ്പത്തിനാല് പ്രവിശ്യകളിലൊന്നാണ്.
21214	[[0.95882654]]	A relative of one of the dead passengers, Lalit Kumar Bhatia, has claimed that some 126 passengers cancelled the Dubai trip on receiving information that a bomb was on board the plane.	വിമാനത്തില്‍ ബോംബ് ഉണ്ടെന്ന വിവരം ലഭിച്ചതിനെ തുടര്‍ന്ന് 126 ഓളം യാത്രക്കാര്‍ ദുബായ് യാത്ര റദ്ദാക്കിയതായി മരിച്ച യാത്രക്കാരിലൊരാളുടെ ബന്ധു ലളിത് കുമാര്‍ ഭാട്ടിയ അവകാശപ്പെട്ടു.	0.95882654	True	True	ഒരു മരണപ്പെട്ട യാത്രക്കാരന്റെ ബന്ധുവായ ലളിത് കുമാർ ഭാട്ടിയയുടെ അഭിപ്രായത്തിൽ, വിമാനത്തിൽ ബോംബാണെന്ന വിവരം ലഭിച്ചതിനെ തുടർന്ന് 126 യാത്രക്കാർ ദുബൈ യാത്ര റദ്ദാക്കിയതായി അദ്ദേഹം അവകാശപ്പെടുന്നു.
21307	[[0.918406]]	Sreesanth has played 27 Tests, 53 ODIs and 10 T20Is.	27 ടെസ്റ്റും 53 ഏകദിനങ്ങളും 10 ട്വന്റി20 കളും കളിച്ച പരിചയവുമായാണ് ശ്രീശാന്ത് വരുന്നത്.	0.918406	True	True	ശ്രീസന്ത് അവർക്കൾ 27 ടെസ്റ്റുകൾ, 53 വൺഡേകൾ, 10 ടി20ഐകൾ കളിച്ചിട്ടുണ്ട്.
21336	[[0.9160614]]	O mankind! Allahs promise is indeed true. So do not let the life of the world deceive you, nor let the Deceiver deceive you concerning Allah.	മനുഷ്യരേ, അല്ലാഹുവിന്റെ വാഗ്ദാനം സത്യമാണ്. അതിനാല്‍ ഇഹലോക ജീവിതം നിങ്ങളെ ചതിക്കാതിരിക്കട്ടെ. പെരുംവഞ്ചകനായ ചെകുത്താനും അല്ലാഹുവിന്റെ കാര്യത്തില്‍ നിങ്ങളെ ചതിക്കാതിരിക്കട്ടെ.	0.9160614	True	True	മനുഷ്യരേ! അല്ലാഹുവിന്റെ വാക്ക് തന്നെ സത്യമാകുന്നു. അതിനാൽ ലോകജീവിതം നിങ്ങളെ തെറ്റിക്കരുത്, അല്ലാഹുവിനെ കുറിച്ച് മോഷ്ടാവ് നിങ്ങളെ തെറ്റിക്കരുത്.
21360	[[0.91616946]]	( b) How was a Witness in Asia able to help a customer?	( ബി) ഏഷ്യയിലെ ഒരു സാക്ഷി ഒരു ഉപഭോക്ത്രിയെ സഹായിച്ചത്‌ എങ്ങനെ?	0.91616946	True	True	ഏഷ്യയിലെ സാക്ഷികൾ ഒരു ഉപഭോക്താവിനെ എങ്ങനെ സഹായിക്കാൻ സാധിച്ചു?
21445	[[0.9022228]]	Bluff, bluster and intimidation have been Modi govt's philosophy: Sonia Gandhi	കബളിപ്പിക്കലും വീമ്പിളക്കലും ഭീഷണിപ്പെടുത്തലുമാണ് മോഡി സര്‍ക്കാരിന്റെ സിദ്ധാന്തം. രൂക്ഷ വിമര്‍ശനവുമായി സോണിയാ ഗാന്ധി	0.9022228	True	True	ബ്ലഫ്, ബ്ലസ്റ്റരും ഭീഷണിപ്രയോഗവും മോദി സർക്കാരിന്റെ തത്ത്വശാസ്ത്രമായിരുന്നു: സോണിയാ ഗാന്ധി
21458	[[0.92949283]]	The Aam Aadmi Party retained power by winning 62 out of 70 seats.	70-ല്‍ 62 സീറ്റുകള്‍ നേടിയാണ് ആം ആദ്മി പാര്‍ട്ടി ഡല്‍ഹിയില്‍ അധികാരം നിലനിര്‍ത്തിയത്.	0.92949283	True	True	ആം ആദ്മി പാർട്ടി അധികാരം നിലനിർത്തിയത് 70 സീറ്റുകളിൽ 62 എണ്ണം വിജയിച്ചു കൊണ്ടാണ്.
21551	[[0.94071937]]	Directors Salim Ahmed, Abrid Shine, cinematographer Vipin Mohan, editor L Bhuminathan, sound engineer S Radhakrishnan, playback singer Lathika, actress Jomol, writer Benyamin, Film Academy member secretary C Ajoy are the jury members.	സംവിധായകരായ സലിം അഹമ്മദ്, എബ്രിഡ് ഷൈന്‍, ഛായാഗ്രാഹകന്‍ വിപിന്‍ മോഹന്‍, എഡിറ്റര്‍ എല്‍ ഭൂമിനാഥന്‍, സൗണ്ട് എന്‍ജിനീയര്‍ എസ് രാധാകൃഷ്ണന്‍, പിന്നണി ഗായിക ലതിക, നടി ജോമോള്‍, എഴുത്തുകാരന്‍ ബെന്യാമിന്‍, ചലച്ചിത്ര അക്കാദമി മെമ്പര്‍ സെക്രട്ടറി സി അജോയ് എന്നിവരാണ് ജൂറി അംഗങ്ങള്‍.	0.94071937	True	True	ഡിറക്ടർമാരായ സലീം അഹമ്മദും അബ്രിദ് ഷൈനും, സിനിമാട്ടോഗ്രാഫർമാരായ വിപിൻ മോഹനും, എഡിറ്റർമാരായ എൽ ഭുമിനാഥനും, സൌണ്ട് എഞ്ജിനീയർമാരായ എസ് രാധാകൃഷ്ണനും, പ്ലേബാക്ക് സിംഗർമാരായ ലതികയും, നടിമാരായ ജോമോളും, എഴുത്തുകാരനായ ബെനിയാമിനും, ഫിലിം അക്കാദമി മെമ്പർ സെക്രട്ടറിമാരായ സി അജോയും ജൂറി അംഗങ്ങളാണ്.
21840	[[0.92352474]]	Another English player Samit Patel sits at the third spot with 191 appearances under his belt for Nottinghamshire.	മറ്റൊരു ഇംഗ്ലീഷ് താരമായ സമിത് പട്ടേല്‍ നോട്ടിംഗ്ഹാംഷെയറിനായി 191 മത്സരങ്ങള്‍ കളിച്ച് പട്ടികയില്‍ മൂന്നാം സ്ഥാനത്തുണ്ട്.	0.92352474	True	True	മറ്റൊരു ഇംഗ്ലീഷ് കളിക്കാരന്മാർ സമിത് പടേൽ മൂന്നാം സ്ഥാനത്ത് നോട്ടിംഗ്ഹാംഷെയറിനായി 191 മത്സരങ്ങളിൽ പങ്കെടുക്കുന്നു.
21850	[[0.9533785]]	In March 1936, Thapar married Bimla Bashiram, the eldest daughter of Rai Bahadur Bashiram Sahgal and granddaughter of Rai Bahadur Ramsaran Das.	In March 1936, Thapar വിവാഹം Bimla Bashiram, മൂത്ത മകള് റായ് Bahadur Bashiram Sahgal, അല്ല, പേരക്കുട്ടി of റായ് Bahadur Ramsaran Das.	0.9533785	True	True	മാർച്ച് 1936-ൽ, താപറും രായ് ബഹദൂർ ബശീറാം സഹ്ഗാലിന്റെയും രായ് ബഹദൂർ രാംസരാൻ ദാസിന്റെ പേരമകളായ ബിംല ബശീറാംനെ വിവാഹം കഴിച്ചു.
